"rowID","studyID","Year","Lat_Deg","Lon_Deg","Country","Temp_mean","Temp_range","Prec_tot","Habitat_Current","Habitat_Target","Habitat_Broad","Habitat_Degraded","Biome_WWF","Biome_WWF_Broad","Biome_WWF_Zone","Experiment","Sample_Diameter_mm","Sample_Area_mm2","Sample_Depth_mm","Sample_Volume_mm3","Sample_Weight_g","Number_Sites","Samples_Per_Site","Total_Number_Samples","Method","Method_Volume_mm3","Method_Volume_Fraction","Method_Weight_g","Total_Seeds","Seed_density_m2","Seed_density_litre","Total_Species","Pos_Species","Neg_Species"
"AA346","L067",2016,-30.6833333333333,-59.3333333333333,"Argentina",19.2666666666667,24.27,1290.905,"Forest",NA,"Forest",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,NA,2600,100,260000,NA,2,30,60,"Extraction",NA,NA,NA,1347,8637,NA,NA,NA,NA
"AA347","W042",2016,47.5833333333333,113.516666666667,"Mongolia",1.01166666666669,50.8,293.968,"Wetland",NA,"Wetland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,NA,62500,50,3125000,NA,1,20,20,"Emergence",NA,NA,NA,3190,2552,NA,21,NA,NA
"JP453","F034",2015,49.9333333333333,8.58333333333333,"Germany",11.05,27.95,681.116,"Grassland","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,47,1734.94454294496,160,277591.126871194,NA,1,NA,200,"Emergence",NA,NA,NA,47,135,NA,22,3,NA
"JP454","Z014",2014,19.1333333333333,-99.5166666666667,"Mexico",14.035,18.36,1400.064,"Wetland",NA,"Wetland",0,"Flooded Grasslands and Savannas","Tropical and Subtropical Grasslands, Savannas and Shrublands","Mediterranean and Desert",NA,45,1590.43128087983,100,159043.128087983,NA,1,18,18,"Emergence",NA,NA,NA,2203,76947,NA,27,3,NA
"JP455","Z014",2014,19.2333333333333,-99.3333333333333,"Mexico",8.80083333333335,20.26,1665.036,"Wetland",NA,"Wetland",0,"Tropical and Subtropical Coniferous Forests","Tropical and Subtropical Forests","Tropical",NA,45,1590.43128087983,100,159043.128087983,NA,1,40,40,"Emergence",NA,NA,NA,5765,90626,NA,46,12,NA
"JP456","Z014",2014,19.35,-99.5,"Mexico",13.8025,17.84,1029.257,"Wetland",NA,"Wetland",0,"Deserts and Xeric Shrublands","Deserts and Xeric Shrublands","Mediterranean and Desert",NA,45,1590.43128087983,100,159043.128087983,NA,1,19,19,"Emergence",NA,NA,NA,3055,101114,NA,34,10,NA
"JP457","C061",2013,21.95,101.2,"China",23.0466666666667,19.68,1421.12,"Forest",NA,"Forest",0,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,100,7853.98163397448,50,392699.081698724,NA,1,20,20,"Emergence",NA,NA,NA,395,2514.64810085195,NA,53,NA,5
"JP458","C061",2013,21.7,101.583333333333,"China",22.495,18.78,1464.92,"Forest",NA,"Forest",0,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,100,7853.98163397448,50,392699.081698724,NA,1,20,20,"Emergence",NA,NA,NA,515,3278.59182769304,NA,50,NA,5
"JP459","C061",2013,21.9166666666667,101.583333333333,"China",20.2775,18.49,1955.241,"Forest",NA,"Forest",0,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,100,7853.98163397448,50,392699.081698724,NA,1,20,20,"Emergence",NA,NA,NA,382,2431.88753044416,NA,50,NA,5
"JP460","C061",2013,21.9,101.266666666667,"China",24.3633333333334,19.51,1331.313,"Forest","Forest","Forest",1,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,100,7853.98163397448,50,392699.081698724,NA,1,20,20,"Emergence",NA,NA,NA,535,3405.91578216656,NA,53,NA,5
"JP461","C061",2013,21.9,101.266666666667,"China",24.3633333333334,19.51,1331.313,"Forest","Forest","Forest",1,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,100,7853.98163397448,50,392699.081698724,NA,1,20,20,"Emergence",NA,NA,NA,893,5685.0145672425,NA,55,NA,5
"JP462","C061",2013,21.9,101.266666666667,"China",24.3633333333334,19.51,1331.313,"Forest","Forest","Forest",1,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,100,7853.98163397448,50,392699.081698724,NA,1,20,20,"Emergence",NA,NA,NA,396,2521.01429857562,NA,61,NA,6
"JP463","C061",2013,21.9,101.266666666667,"China",24.3633333333334,19.51,1331.313,"Forest","Forest","Forest",1,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,100,7853.98163397448,50,392699.081698724,NA,1,20,20,"Emergence",NA,NA,NA,582,3705.12707517932,NA,39,NA,7
"JP464","C061",2013,21.9,101.266666666667,"China",24.3633333333334,19.51,1331.313,"Arable",NA,"Arable",0,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,100,7853.98163397448,50,392699.081698724,NA,1,20,20,"Emergence",NA,NA,NA,2819,17946.3113830421,NA,41,NA,7
"JP465","O017",2013,19.2666666666667,-99.2833333333333,"Mexico",11.2566666666667,19.65,1457.691,"Forest",NA,"Forest",0,"Tropical and Subtropical Coniferous Forests","Tropical and Subtropical Forests","Tropical",NA,100,7853.98163397448,80,628318.530717959,NA,3,60,180,"Emergence",NA,NA,NA,725,512.832594407218,NA,39,NA,NA
"JP466","H049",2013,54.9833333333333,-1.71666666666667,"United Kingdom",9.40583333333336,18.56,757.733,"Arable",NA,"Arable",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",1,50,1963.49540849362,300,589048.622548086,NA,4,NA,240,"Emergence & Extraction",NA,NA,39600,NA,NA,NA,19,NA,NA
"AA348","A034",2013,43.7166666666667,10.2666666666667,"Italy",15.9208333333334,21.65,865.043,"Forest","Forest","Forest",1,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",1,50,1963.49540849362,50,98174.770424681,NA,2,300,600,"Emergence",NA,NA,NA,21145,17948.43344895,NA,69,NA,NA
"AA349","Z015",2013,42.9166666666667,120.7,"China",8.09083333333336,47.93,329.33,"Grassland","Grassland","Grassland",1,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",1,NA,40000,50,2e+06,NA,4,84,336,"Emergence",NA,NA,NA,12704,945.238095238095,NA,34,NA,NA
"AA350","K037",2013,52.7166666666667,23.8666666666667,"Poland",7.80583333333336,33.16,655.916,"Forest","Forest","Forest",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,1000,100,1e+05,NA,1,1200,1200,"Emergence",NA,NA,NA,519,432.5,NA,55,17,NA
"AA351","K037",2013,52.7166666666667,23.8666666666667,"Poland",7.80583333333336,33.16,655.916,"Forest","Forest","Forest",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,1000,100,1e+05,NA,1,1200,1200,"Emergence",NA,NA,NA,1150,958,NA,57,16,NA
"AA352","K037",2013,52.7166666666667,23.8666666666667,"Poland",7.80583333333336,33.16,655.916,"Forest","Forest","Forest",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,1000,100,1e+05,NA,1,1200,1200,"Emergence",NA,NA,NA,1784,1486.5,NA,70,15,NA
"AA353","K037",2013,52.7166666666667,23.8666666666667,"Poland",7.80583333333336,33.16,655.916,"Forest",NA,"Forest",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,1000,100,1e+05,NA,1,1200,1200,"Emergence",NA,NA,NA,2722,2268,NA,69,21,NA
"AA354","J014",2013,32.8333333333333,50.5666666666667,"Iran",10.84,40.85,495.106,"Arable",NA,"Arable",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",1,25,490.873852123405,200,98174.770424681,NA,3,108,324,"Extraction",NA,NA,NA,7943,49945,NA,9,NA,NA
"AA355","C062",2012,-20.5833333333333,-42.75,"Brazil",21.9325,15.68,1344.927,"Forest","Forest","Forest",1,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,NA,62500,50,3125000,NA,1,50,50,"Emergence & Field",NA,NA,NA,515,164.8,NA,32,NA,NA
"AA356","K038",2012,45.35,20.2,"Serbia",12.4675,33.71,613.615,"Arable",NA,"Arable",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,NA,300,NA,1500,1,4,4,"Emergence & Extraction",NA,NA,NA,NA,687.45,NA,8,NA,NA
"AA357","K038",2012,45.4666666666667,19.6666666666667,"Serbia",12.3241666666667,33.92,640.264,"Arable",NA,"Arable",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,NA,300,NA,1500,1,4,4,"Emergence & Extraction",NA,NA,NA,NA,1449.75,NA,15,NA,NA
"JP467","C063",2012,18.3,-97.5,"Mexico",20.3475,18.84,542.496,"Grassland",NA,"Grassland",0,"Deserts and Xeric Shrublands","Deserts and Xeric Shrublands","Mediterranean and Desert",NA,40,1256.63706143592,20,25132.7412287183,NA,2,900,1800,"Extraction",NA,NA,4500,NA,NA,NA,38,NA,NA
"AA358","D038",2011,-29.4166666666667,-50.3833333333333,"Brazil",15.105,18.35,2267.946,"Forest",NA,"Forest",0,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,NA,62500,50,3125000,NA,6,16,96,"Emergence",NA,NA,NA,24818,4136.37,NA,79,NA,NA
"JP468","B061",2011,10.4,-66.8833333333333,"Venezuela",21.0583333333334,10.49,1597.693,"Forest","Forest","Forest",1,"Deserts and Xeric Shrublands","Deserts and Xeric Shrublands","Mediterranean and Desert",NA,100,7853.98163397448,50,392699.081698724,NA,15,30,450,"Emergence",NA,0.33,NA,4319,1222,NA,17,NA,NA
"IK093","G056",2011,50.7833333333333,4.43333333333333,"Belgium",10.3966666666667,23.27,817.761,"Forest",NA,"Forest",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,40000,150,6e+06,NA,8,8,64,"Emergence",NA,NA,NA,6960,2719,NA,27,NA,NA
"IK094","G056",2011,50.7833333333333,4.43333333333333,"Belgium",10.3966666666667,23.27,817.761,"Forest",NA,"Forest",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,40000,150,6e+06,NA,8,8,64,"Emergence",NA,NA,NA,14928,5831,NA,19,NA,NA
"IK095","L068",2011,16.0166666666667,-90.9166666666667,"Guatemala",25.19,14.5,2781.399,"Grassland",NA,"Grassland",0,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,50,1963.49540849362,100,196349.540849362,NA,6,15,90,"Emergence",NA,NA,NA,4216,23855,NA,43,NA,NA
"IK096","L068",2011,16.0166666666667,-90.9166666666667,"Guatemala",25.19,14.5,2781.399,"Forest",NA,"Forest",0,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,50,1963.49540849362,100,196349.540849362,NA,6,15,90,"Emergence",NA,NA,NA,292,1653,NA,32,NA,NA
"AA359","L069",2011,38.5333333333333,100.283333333333,"China",-2.53916666666664,41.35,516.927,"Grassland",NA,"Grassland",0,"Montane Grasslands and Shrublands","Montane Grasslands and Shrublands","Temperate",NA,70,3848.4510006475,100,384845.10006475,NA,27,25,675,"Emergence",NA,NA,NA,5397,2077.60357458373,NA,56,NA,NA
"AA360","E023",2011,36.1333333333333,56.05,"Iran",18.0366666666667,38.87,144.609,"Forest",NA,"Forest",0,"Deserts and Xeric Shrublands","Deserts and Xeric Shrublands","Mediterranean and Desert",NA,NA,40000,100,4e+06,NA,1,312,312,"Emergence",NA,NA,NA,28931,4202,NA,63,NA,NA
"AA361","C064",2011,40.0333333333333,20.6333333333333,"Greece",14.6633333333334,31.71,1276.091,"Forest","Forest","Forest",1,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,50,1963.49540849362,100,196349.540849362,NA,3,10,30,"Emergence",NA,NA,NA,30,509,NA,NA,NA,NA
"AA362","C064",2011,40.0333333333333,20.6333333333333,"Greece",14.6633333333334,31.71,1276.091,"Forest",NA,"Forest",0,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,50,1963.49540849362,100,196349.540849362,NA,3,10,30,"Emergence",NA,NA,NA,86,1460,NA,NA,NA,NA
"AA363","K039",2011,52.3666666666667,14.4833333333333,"Germany",9.72166666666669,29.32,632.804,"Grassland","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,666.666666666667,150,1e+05,NA,1,96,96,"Emergence",NA,0.53,NA,680,10625,NA,38,NA,NA
"AA364","K039",2011,52.5666666666667,14.0333333333333,"Germany",9.53250000000002,28.73,637.395,"Grassland","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,666.666666666667,150,1e+05,NA,1,96,96,"Emergence",NA,0.53,NA,1120,17500,NA,35,NA,NA
"AA365","K039",2011,52.5666666666667,14.0333333333333,"Germany",9.53250000000002,28.73,637.395,"Grassland","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,666.666666666667,150,1e+05,NA,1,96,96,"Emergence",NA,0.53,NA,630,9843.75,NA,43,NA,NA
"AA366","K039",2011,52.6333333333333,14.1166666666667,"Germany",9.61250000000002,28.79,606.724,"Grassland","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,666.666666666667,150,1e+05,NA,1,96,96,"Emergence",NA,0.53,NA,510,7968.75,NA,45,NA,NA
"AA367","K039",2011,52.4666666666667,14.4666666666667,"Germany",9.90000000000002,29.43,584.194,"Grassland","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,666.666666666667,150,1e+05,NA,1,96,96,"Emergence",NA,0.53,NA,160,2500,NA,33,NA,NA
"AA368","K039",2011,52.5,14.4333333333333,"Germany",9.86333333333335,29.34,581.512,"Grassland","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,666.666666666667,150,1e+05,NA,1,96,96,"Emergence",NA,0.53,NA,280,4375,NA,32,NA,NA
"AA369","K039",2011,52.45,14.3166666666667,"Germany",9.72750000000002,29.17,617.096,"Grassland","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,666.666666666667,150,1e+05,NA,1,96,96,"Emergence",NA,0.53,NA,110,1718.75,NA,24,NA,NA
"AA370","L070",2010,-25.3,-48.7,"Brazil",21.7525,15.56,2071.82,"Grassland","Forest","Forest",1,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,NA,250000,NA,NA,NA,1,10,10,"Field",NA,NA,NA,NA,NA,NA,16,NA,NA
"AA371","L070",2010,-25.3,-48.7,"Brazil",21.7525,15.56,2071.82,"Forest","Forest","Forest",1,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,NA,250000,NA,NA,NA,1,10,10,"Field",NA,NA,NA,NA,NA,NA,9,NA,NA
"AA372","L070",2010,-25.3,-48.7,"Brazil",21.7525,15.56,2071.82,"Forest",NA,"Forest",0,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,NA,250000,NA,NA,NA,1,10,10,"Field",NA,NA,NA,NA,NA,NA,1,NA,NA
"AA373","W043",2010,52.7225,23.846,"Poland",7.81333333333335,34.01,632.518,"Forest",NA,"Forest",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,29,660.519855417254,50,33025.9927708627,NA,1,80,80,"Extraction",NA,NA,NA,1056,19984.2592039288,NA,25,NA,NA
"AA374","W043",2010,52.7225,23.846,"Poland",7.81333333333335,34.01,632.518,"Forest",NA,"Forest",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,29,660.519855417254,50,33025.9927708627,NA,1,80,80,"Extraction",NA,NA,NA,275,5204.2341676898,NA,24,NA,NA
"AA375","P038",2010,33.1666666666667,103.883333333333,"China",5.80333333333336,33.08,834.596,"Wetland",NA,"Wetland",0,"Montane Grasslands and Shrublands","Montane Grasslands and Shrublands","Temperate",NA,50,1963.49540849362,100,196349.540849362,NA,6,NA,140,"Emergence",NA,NA,NA,3479,12656.0010746675,NA,23,NA,NA
"AA376","D039",2009,51.5666666666667,9.93333333333333,"Germany",9.62500000000002,26.08,702.8,"Grassland","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,80,5026.54824574367,300,1507964.4737231,NA,7,NA,117,"Emergence",NA,0.62,NA,12477,21215.67,NA,87,NA,NA
"AA377","D039",2009,51.5666666666667,9.93333333333333,"Germany",9.62500000000002,26.08,702.8,"Forest","Forest","Forest",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,80,5026.54824574367,300,1507964.4737231,NA,2,NA,90,"Emergence",NA,0.62,NA,4624,10221.5,NA,67,NA,NA
"AA378","B062",2009,39.8666666666667,41.2,"Turkey",6.33750000000002,38.44,500.833,"Grassland",NA,"Grassland",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,100,7853.98163397448,60,471238.898038469,NA,2,60,120,"Emergence",NA,NA,NA,4802,5095.5,NA,47,NA,NA
"AA379","A035",2009,28.25,-16.75,"Spain",13.36,17.44,665.217,"Grassland",NA,"Grassland",0,"Mediterranean Forests, Woodlands and Scrub","Mediterranean Forests, Woodlands and Scrub","Mediterranean and Desert",NA,NA,1e+06,200,2e+08,NA,10,3,30,"Emergence",NA,NA,5000,4890,163,NA,49,NA,NA
"AA380","W044",2009,22.6833333333333,112.9,"China",23.0966666666667,21.75,1987.257,"Grassland","Forest","Forest",1,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,NA,10000,100,1e+06,NA,3,36,108,"Emergence",NA,NA,NA,1458,1349,NA,16,NA,NA
"JP469","P039",2009,50.7833333333333,4.7,"Belgium",10.7683333333334,23.23,795.491,"Forest",NA,"Forest",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,NA,200,NA,NA,1,875,875,"Emergence",NA,NA,NA,NA,NA,NA,35,6,NA
"ED057","U002",2009,11.5333333333333,-86.1833333333333,"Nicaragua",27.1425,7.70000000000001,1358.016,"Forest",NA,"Forest",0,"Mangroves","Tropical and Subtropical Forests","Tropical",NA,NA,112.5,120,13500,NA,2,NA,200,"Extraction",NA,NA,NA,32,1400,NA,17,NA,NA
"ED058","U002",2009,11.5333333333333,-86.1833333333333,"Nicaragua",27.1425,7.70000000000001,1358.016,"Forest",NA,"Forest",0,"Mangroves","Tropical and Subtropical Forests","Tropical",NA,NA,112.5,120,13500,NA,2,NA,200,"Extraction",NA,NA,NA,159,7088,NA,24,NA,NA
"AA381","F035",2009,-33.1666666666667,-64.3333333333333,"Argentina",16.7083333333334,24.65,823.902,"Forest",NA,"Forest",0,"Temperate Grasslands, Savannas and Shrublands","Temperate Grasslands, Savannas and Shrublands","Temperate",NA,35,962.112750161874,100,96211.2750161874,NA,1,70,70,"Extraction",NA,NA,NA,1719,25525.96,NA,44,NA,NA
"ED059","M084",2008,19.5,-98.8833333333333,"Mexico",16.4166666666667,18.75,539.122,"Arable",NA,"Arable",0,"Deserts and Xeric Shrublands","Deserts and Xeric Shrublands","Mediterranean and Desert",NA,42,1385.4423602331,200,277088.47204662,NA,1,30,30,"Extraction",NA,NA,NA,2241,53913,NA,18,NA,NA
"ED060","C065",2008,50.4666666666667,23.4833333333333,"Poland",8.27000000000002,31.3,732.486,"Grassland",NA,"Grassland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,1970,50,98500,NA,1,45,45,"Extraction",NA,NA,NA,1252,14121,NA,44,NA,NA
"ED061","C065",2008,50.4666666666667,23.4833333333333,"Poland",8.27000000000002,31.3,732.486,"Grassland",NA,"Grassland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,1970,50,98500,NA,1,75,75,"Extraction",NA,NA,NA,1060,7174,NA,41,NA,NA
"ED062","C065",2008,50.4666666666667,23.4833333333333,"Poland",8.27000000000002,31.3,732.486,"Forest","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,1970,50,98500,NA,1,33,33,"Extraction",NA,NA,NA,2116,32547,NA,40,NA,NA
"ED063","C065",2008,50.4666666666667,23.4833333333333,"Poland",8.27000000000002,31.3,732.486,"Forest","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,1970,50,98500,NA,1,55,55,"Extraction",NA,NA,NA,583,5378,NA,36,NA,NA
"ED064","C065",2008,50.4666666666667,23.4833333333333,"Poland",8.27000000000002,31.3,732.486,"Forest",NA,"Forest",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,1970,50,98500,NA,1,60,60,"Extraction",NA,NA,NA,273,2312,NA,27,NA,NA
"ED065","C065",2008,50.4666666666667,23.4833333333333,"Poland",8.27000000000002,31.3,732.486,"Forest",NA,"Forest",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,1970,50,98500,NA,1,100,100,"Extraction",NA,NA,NA,323,1642,NA,33,NA,NA
"ED066","B063",2008,54.8833333333333,23.8333333333333,"Lithuania",7.82000000000002,31.27,648.514,"Arable",NA,"Arable",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,15,176.714586764426,250,44178.6466911065,NA,5,NA,420,"Extraction",NA,NA,NA,5552,74800,NA,10,NA,NA
"ED067","B063",2008,54.8833333333333,23.8333333333333,"Lithuania",7.82000000000002,31.27,648.514,"Arable",NA,"Arable",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,15,176.714586764426,250,44178.6466911065,NA,5,NA,420,"Extraction",NA,NA,NA,3243,43700,NA,13,NA,NA
"AA382","B064",2007,-20.75,-42.9166666666667,"Brazil",21.1991666666667,15.13,1236.623,"Forest","Forest","Forest",1,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,NA,30000,50,1500000,NA,10,12,120,"Emergence",NA,NA,NA,3416,949,NA,NA,NA,NA
"ED068","M085",2004,-20.1833333333333,146.716666666667,"Australia",23.5691666666667,21.56,535.297,"Grassland","Grassland","Grassland",1,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Tropical and Subtropical Grasslands, Savannas and Shrublands","Tropical",NA,25,490.873852123405,100,49087.3852123405,NA,4,1000,4000,"Emergence",NA,NA,NA,2356,1200,NA,59,NA,NA
"ED069","M085",2004,-19.6666666666667,145.75,"Australia",23.2808333333334,23.11,607.053,"Grassland","Grassland","Grassland",1,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Tropical and Subtropical Grasslands, Savannas and Shrublands","Tropical",NA,25,490.873852123405,100,49087.3852123405,NA,4,200,800,"Emergence",NA,NA,NA,192,490,NA,NA,NA,NA
"ML090","M086",2004,18.3333333333333,-65.75,"Puerto Rico",24.975,6.90000000000001,2619.243,"Forest","Forest","Forest",1,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,120,11309.7335529233,100,1130973.35529233,NA,4,4,16,"Emergence",NA,NA,NA,173,956.034901211733,NA,21,NA,NA
"ML091","M086",2004,0.0833333333333333,-78.6166666666667,"Ecuador",17.0041666666667,7.01999999999999,2558.356,"Forest","Forest","Forest",1,"Tropical and Subtropical Moist Broadleaf Forests","Tropical and Subtropical Forests","Tropical",NA,120,11309.7335529233,100,1130973.35529233,NA,6,4,24,"Emergence",NA,NA,NA,126,464.201917351361,NA,15,NA,NA
"ML092","L071",2004,39.3,-84.6833333333333,"United States",12.5858333333334,34.82,1050.877,"Forest","Forest","Forest",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,75,4417.86466911065,150,662679.700366597,NA,8,6,48,"Emergence",NA,NA,NA,NA,NA,NA,32,NA,NA
"ML093","C066",2004,50.4666666666667,23.4833333333333,"Poland",7.82583333333336,31.08,651.577,"Grassland",NA,"Grassland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,2000,50,1e+05,NA,1,30,30,"Extraction",NA,NA,NA,206,3434,NA,22,NA,NA
"ML094","C066",2004,50.4666666666667,23.4833333333333,"Poland",7.82583333333336,31.08,651.577,"Grassland",NA,"Grassland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,2000,50,1e+05,NA,1,30,30,"Extraction",NA,NA,NA,215,3587,NA,23,NA,NA
"ML095","C066",2004,50.4666666666667,23.4833333333333,"Poland",7.82583333333336,31.08,651.577,"Grassland",NA,"Grassland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,2000,50,1e+05,NA,1,30,30,"Extraction",NA,NA,NA,779,12988,NA,32,NA,NA
"ML096","C066",2004,50.4666666666667,23.4833333333333,"Poland",7.82583333333336,31.08,651.577,"Grassland",NA,"Grassland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,2000,50,1e+05,NA,1,60,60,"Emergence",NA,NA,NA,174,1449,NA,26,NA,NA
"ML097","C066",2004,50.4666666666667,23.4833333333333,"Poland",7.82583333333336,31.08,651.577,"Grassland",NA,"Grassland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,2000,50,1e+05,NA,1,60,60,"Emergence",NA,NA,NA,199,1656,NA,24,NA,NA
"ML098","C066",2004,50.4666666666667,23.4833333333333,"Poland",7.82583333333336,31.08,651.577,"Grassland",NA,"Grassland",0,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,NA,2000,50,1e+05,NA,1,60,60,"Emergence",NA,NA,NA,410,3420,NA,24,NA,NA
"ML099","W045",2003,58.4166666666667,25.0333333333333,"Estonia",6.08500000000002,32.64,746.473,"Grassland","Grassland","Grassland",1,"Temperate Broadleaf and Mixed Forests","Temperate Broadleaf and Mixed Forests","Temperate",NA,40,1256.63706143592,120,150796.44737231,NA,4,NA,35,"Emergence",NA,NA,NA,4927,112022.343516253,NA,53,NA,NA
