,Lon_Deg,Lat_Deg,Temp,Prec,Author,Year,Title,Journal,Doi,URL,Human
4628,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4629,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4630,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4631,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4632,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4633,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4634,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4635,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4636,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4637,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4638,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4639,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4640,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4641,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4642,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4643,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4644,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4645,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4646,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4647,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4648,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4649,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4650,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4651,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4652,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4653,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4654,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4655,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4656,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4657,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4658,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4659,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4660,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4661,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4662,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4663,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4664,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4665,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4666,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4667,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4668,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4669,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4670,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4671,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4672,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4673,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4674,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4675,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4676,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4677,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4678,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4679,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4680,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4681,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4682,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4683,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4684,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4685,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4686,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4687,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4688,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4689,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4690,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4691,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4692,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4693,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4694,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4695,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4696,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4697,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4698,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4699,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4700,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4701,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4702,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4703,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4704,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4705,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4706,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4707,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4708,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4709,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4710,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4711,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4712,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4713,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4714,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4715,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4716,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4717,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4718,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4719,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4720,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4721,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
4722,5.516667,52.46667,92,781,"Sarneel, JM; Beltman, B; Buijze, A; Groen, R; Soons, MB",2014,The role of wind in the dispersal of floating seeds in slow-flowing or stagnant water bodies,JOURNAL OF VEGETATION SCIENCE,10.1111/jvs.12074,http://doi.org/10.1111/jvs.12074,AA
