PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Hansson, LA				Hansson, LA			Behavioural response in plants: Adjustment in algal recruitment induced by herbivores	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES												Behavioural responses to chemical cues are common among animals, whereas there is still intense debate as to whether plants are able to detect environmental information and adjust their behaviour accordingly. Here, I report that several freshwater algal species respond to the presence or absence of grazers in the water column by regulating their recruitment rate from sediment to water. In lakes, as well as in controlled laboratory experiments with low abundances of grazers, recruitment of certain flagellated algal species was high, whereas recruitment was negligible when grazer abundances were high. Hence, certain plants equipped with locomotion organelles can use cues released from herbivores to adjust the timing of recruitment from the 'seed-bank', thereby reducing the exposure to grazing. Such an adaptation may have important consequences for dominance and temporal succession in algal communities. In an evolutionary context, this study shows that consumer-avoidance behaviour is not an adaptation exclusive to animals.																	0962-8452					SEP 22	1996	263	1374					1241	1244		10.1098/rspb.1996.0182							WOS:A1996VK92900022						
J	Eriksson, O; Froborg, H				Eriksson, O; Froborg, H			''Windows of opportunity'' for recruitment in long-lived clonal plants: Experimental studies of seedling establishment in Vaccinium shrubs	CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE												Two experiments were performed to analyse seedling recruitment in Vaccinium myrtillus, Vaccinium vitis-idaea, Vaccinium uliginosum, and Vaccinium oxycoccos. The purpose was to examine the probability of recruitment at ''windows of opportunity,'' i.e., spatially or temporally unpredictable conditions in which seedling recruitment is possible within stands of established conspecific adults. Seedling emergence in all four investigated species depended on a combination of seed and microsite (disturbance) availability. In V. myrtillus, which was studied in more detail than the other species, emergence and survivorship were similar on nonwood substrate and on decaying wood, but seedling growth was favored on the latter substrate. An experiment along an environmental gradient with all four species showed that recruitment required approximately similar conditions even though the adults of the species exhibited a clear zonation along the gradient. For all species except V. oxycoccos, recruitment was confined to only a part of the adults' range. Vaccinium species are generally good seed dispersers and have a high fecundity but usually lack developed seed banks. This behavior is interpreted as a response to occurring windows of opportunity for recruitment, i.e., small disturbances with high moisture and organic soil content. Recruitment at windows of opportunity is suggested as one distinct pattern of recruitment among clonal plants, along with previously suggested repeated and initial seedling recruitment patterns, and some implications of this distinction are briefly discussed.																	0008-4026					SEP	1996	74	9					1369	1374		10.1139/b96-166							WOS:A1996VH45300002						
J	Doucet, C; Cavers, PB				Doucet, C; Cavers, PB			A persistent seed bank of the bull thistle Cirsium vulgare	CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE												Seeds of Cirsium vulgare were collected from two populations in southwestern Ontario and stored at the site of collection at three depths in the soil. After intervals of 6 to 30 months, seed samples were extracted, the seeds classed as germinated, dead, or firm, and then the firm seeds were set to germinate in a growth cabinet. Both populations established a persistent seed bank when left at the 15 cm depth; however, most seeds do not get buried at great depths. After storage at the surface or 3 cm deep, seeds in an arable sandy soil did not persist beyond 6 months. In contrast, some seeds stored in shaded conditions in a clay loam soil maintained viability for 30 months at the surface and at 3 cm. In some cases, the germination rate of seeds was retarded after storage, especially for seeds that were extracted from soils subjected to wetting and drying before seed retrieval. A separate experiment confirmed that wetting and drying can delay the germination of some seeds of C. vulgare.																	0008-4026					SEP	1996	74	9					1386	1391		10.1139/b96-168							WOS:A1996VH45300004						
J	Houle, G				Houle, G			Environmental filters and seedling recruitment on a coastal dune in subarctic Quebec (Canada)	CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE												One important factor that often determines the presence of a plant species on a site is propagule availability. Afterwards, abiotic and biotic factors act as a series of filters operating sequentially from the seed to the adult stage, determining the pattern of recruitment. By comparing the spatial pattern of emerging seedlings to those of seed availability and of surviving seedlings, one can determine the relative importance of the environmental filters acting on the seed germination and the seedling establishment phases. On a coastal dune system in subarctic Quebec (Canada), sand accumulation, salt spray, and substrate physicochemistry, all affecting microsite quality for seeds and seedlings, vary along a short topographical gradient. My goal was to determine whether or not conditions changing along this gradient differentially affect the initial stages of population recruitment of two perennial herbaceous species for which adults are segregated along the gradient: Honckenya peploides and Elymus mollis. The spatial pattern of seeds in the seed bank and that of emerging seedlings were not related to one another for either Honckenya or Elymus. However, patterns of surviving seedlings were spatially correlated with those of emerging seedlings. Seed and seedling mortality were not density dependent; they were both spatially variable, although not clinal. These results suggest that the environmental filters acting on the germination stage are those that determine the spatial patterns of recruitment. Spatial segregation along the flank of the foredune between adults of the two species studied thus seems to be maintained in part (and maybe reinforced) by low seed mobility, or low seed retention, and the availability of suitable microsites for seed germination. Population progression towards the upper beach seems to depend mostly on seedling establishment for Honckenya but on clonal growth for Elymus.																	0008-4026					SEP	1996	74	9					1507	1513		10.1139/b96-181							WOS:A1996VH45300017						
J	Singer, DK; Jackson, ST; Madsen, BJ; Wilcox, DA				Singer, DK; Jackson, ST; Madsen, BJ; Wilcox, DA			Differentiating climatic and successional influences on long-term development of a marsh	ECOLOGY												Comparison of long-term records of local wetland vegetation dynamics with regional, climate-forced terrestrial vegetation changes can be used to differentiate the rates and effects of autogenic successional processes and allogenic environmental change on wetland vegetation dynamics. We studied Holocene plant macrofossil and pollen sequences from Portage Marsh, a shallow, 18-ha marsh in northeastern Indiana. Between 10 000 and 5700 yr BP the basin was occupied by a shallow, open lake, while upland vegetation consisted of mesic forests of Pinus, Quercus, Ulmus, and Carya. At 5700 yr BP the open lake was replaced rapidly by a shallow marsh, while simultaneously Quercus savanna developed on the surrounding uplands. The marsh was characterized by periodic drawdowns, and the uplands by periodic fires. Species composition of the marsh underwent further changes between 3000 and 2000 yr BP. Upland pollen spectra at Portage Marsh and other sites in the region shifted towards more mesic vegetation during that period. The consistency and temporal correspondence between the changes in upland vegetation and marsh vegetation indicate that the major vegetational changes in the marsh during the Holocene resulted from hydrologic changes forced by regional climate change. Progressive shallowing of the basin by autogenic accumulation of organic sediment constrained vegetational responses to climate change but did not serve as the direct mechanism of change.					Jackson, Stephen/0000-0002-1487-4652												0012-9658					SEP	1996	77	6					1765	1778		10.2307/2265782							WOS:A1996VE19800020						
J	Hegazy, AK				Hegazy, AK			Effects of cement-kiln dust pollution on the vegetation and seed-bank species diversity in the eastern desert of Egypt	ENVIRONMENTAL CONSERVATION												There is very little information on effects of particulate pollution from cement factories in the Middle East and northeastern Africa. Variations of natural vegetation, germinable soil seed bank and species diversity were therefore investigated amongst four study sites situated at different distances from the Suez Cement Company factory, south of Suez, Egypt. The composition of plant life-forms was similar in both vegetation and seed-bank communities, with only site-dependent differences in their proportional values. For the standing vegetation, chamaephytes attained the highest relative density and cover, while hemicryptophytes and geophytes exhibited the lowest values. Germinable soil seed bank of all life-forms tended to increase with distance from the cement-dust pollution source. Vegetation, seed rain and seed banks of hemicryptophytes and geophytes were the most affected by cement-kiln dust accumulation in the area. The ratios of seed-bank/seed-rain in all life-forms were less than unity, with a narrow range of variation amongst sites and species. The germinable seed bank was more affected by cement-kiln dust accumulation than the seed rain in all species and life-forms. The species diversity of perennial plants was greater than chat of annuals, with values increasing as distance increased from the cement-dust pollution source. Diversity in the standing vegetation was higher than that of the germinable seed bank. Differences in the standing vegetation and seed-bank reserves were observed in the different study sites. According to their response to cement-dust accumulation, the plant species (listed in text) in the study area were separated into four major groups: (1) tolerant species; (2) non-tolerant species; (3) species having intermediate tolerance; and (4) in-different species. Management considerations for the conservation of vegetation in cement quarrying sites and around cement factories were put forward to optimize recovery and restoration of vegetation in sites polluted by cement dust.																	0376-8929					SEP	1996	23	3					249	258		10.1017/S0376892900038868							WOS:A1996WL65600009						
J	Smith, RS; Buckingham, H; Bullard, MJ; Shiel, RS; Younger, A				Smith, RS; Buckingham, H; Bullard, MJ; Shiel, RS; Younger, A			The conservation management of mesotrophic (meadow) grassland in northern England .1. Effects of grazing, cutting date and fertilizer on the vegetation of a traditionally managed sward	GRASS AND FORAGE SCIENCE												The results are reported from an experiment on the effects of cutting date (14 June, 21 July and 1 September), fertilizer application (none or 80 kg ha(-1) N plus 40 kg ha(-1) P and K) and grazing treat ments (none, autumn or autumn plus spring) on the vegetation of an upland mesotrophic grassland in Upper Teesdale, northern England, UK. Effects on plant species number and cover Ne reported for 4 years (1989-93) of treatment. Effects on 'species-attributes' are given for the fourth year. The cessation of grazing combined with the use of fertilizer progressively reduced species number by about 25%. Under traditional management (no fertilizer, cutting date on 21 July, autumn and spring grazing) the species number and cover remained relatively static over the 4 years. Comparison between treatments in the fourth year showed a reduction in species number under the fertilizer application, cutting date on 1 September and no-grazing treatments. Fertilizer use together with cutting date on 1 September particularly lowered species number and cover, Analysis of variance was used to assess the effect of treatment on species that occurred frequently in the sward. A cutting date of 1 September favoured Agrostis capillaris, Alopecurus pratensis, Poa trivialis, Phleum pratense and Trisetum flavescens. The absence of grazing favoured Dactylis glomerata and Holcus lanatus. The use of fertilizer particularly favoured A, pratensis and H, lanatus. Ordination methods were used to assess. the effect of treatment on the less frequent species. These were primarily associated with the treatment combination that matched 'traditional' management. Deviations from this 'traditional' regime acted separately, rather than in combination, and favoured different grass species. Traditional management was associated with ruderal, stress-tolerant ruderal and competitive ruderal strategists and with longer seed germination times, heavier seeds, some of which needed scarifying or chilling to break dormancy, and transient seed banks that germinated in the autumn. The original sward was an Anthoxanthum odoratum-Geranium sylvaticum grassland, Briza media subcommunity (MG3b). After 4 years, Festuca ovina-Agrostis capillaris-Galium saxatile grassland, Holcus lanatus-Trifolium repens subcommunity (U4b) and Lolium perenne-Alopecurus pratensis-Festuca pratensis grassland (MG7c) were round in many of the fertilized and late-cutting treatments.																	0142-5242					SEP	1996	51	3					278	291		10.1111/j.1365-2494.1996.tb02063.x							WOS:A1996WJ54900007						
J	VazquezYanes, C; Arechiga, MR				VazquezYanes, C; Arechiga, MR			Ex situ conservation of tropical rain forest seed: Problems and perspectives	INTERCIENCIA												The tropical forest flora of the world is being destroyed very rapidly putting in danger of extinction a great number of species, so it is necessary to find alternatives for their conservation. Seed storage is a good possibility that allows germoplasm preservation of valuable and endangered plants which consists in keeping seed viability in storage optimal conditions. In other plant communities, different from tropical forests, seed storage at low temperature and dehydration conditions in seed banks is now a common procedure of germoplasm preservation mainly in botanical gardens of developed countries. Knowledge about seed longevity is essential to forest technicians or to anyone working with forest ecology because the seed represents the natural means for plant reproduction and for the preservation of the genetic variability of plant populations. According to tolerance dessication, seeds can be divided basically in three groups: orthodox, intermediate and recalcitrant. Dessication tolerance is controlled genetically and it may be controlled by several compounds such as hormones like gibberellic acid or abscisic acid or the proteins called LEA. Recalcitrant seeds keep their metabolic activity during the quiescent period so it is not possible to store them for long periods of time at temperatures below 0 degrees C because seeds water content is converted into ice crystals. Intermediate seeds can not resist freezing temperatures and only survive for some years at room temperature. Most tropical forest seeds are recalcitrant because the conditions for germination and development on their natural environment are favourable almost all the time, so they did not evolve any resistance mechanism. Unfortunately, seed storage research is scarce. For the seeds that can not be stored, in vitro culture techniques and cryopreservation are good alternatives that are being well studied by plant physiologist and biotechnologists and that in the future will complement ex situ storage techniques.																	0378-1844					SEP-OCT	1996	21	5					293	&									WOS:A1996VN07400005						
J	Grub, A; Perritaz, J; Contat, F				Grub, A; Perritaz, J; Contat, F			Promotion of the segetal flora by field margins on productive arable soil	JOURNAL OF APPLIED BOTANY-ANGEWANDTE BOTANIK												Effects of field margins (conservation strips) for the conservation and promotion of the segetal flora was investigated by a 5-year field experiment carried out on the Swiss Plateau. Trends in botanical composition and agronomic characteristics (yield, quality, weed spreading, diseases and insect pests) inside and outside the field mar ins were investigated. The number of plant species in the field increased from 21 to 52. Most of the arable weeds grew in the conservation strips which were richer in species than both the control margin and the adjacent field. The plant species potential of the field, as determined by floristic and seed bank analyses, was 87 species, of which eight belonged to the group of rare and endangered species (Anthemis arvenis, Bryonia dioeca, Erucastrum gallicum, Kickxia spuria, Lamium amplexicaule, Legousia speculum-veneris, Saponaria officinalis, and Stachys annua). The 'red list' species only occurred within 6 m from the edge of the field and mostly in the conservation headlands. Neither seed bank build-up nor invasion of weeds from the crop margins into the field was observed. Compared to the control strip, crop yield in the field margins decreased steadily during the study. In the 5th year yield loss reached 70 %. Conservation strips had no effect on crop yield and on the incidence of insect pests and pathogens in the adjacent field. It is concluded that field margins promote the segetal flora without affecting important agronomic traits of the crops in the main field.																	0066-1759					SEP	1996	70	3-4					101	112									WOS:A1996VL11600002						
J	Coronato, FR; Bertiller, MB				Coronato, FR; Bertiller, MB			Precipitation and landscape related effects on soil moisture in semi-arid rangelands of Patagonia	JOURNAL OF ARID ENVIRONMENTS												The dynamics of soil water was evaluated in different landscapes during four growing seasons in a semi-arid grassland of Patagonia. At intervals of 60-90 days, the (gravimetric) soil moisture content was determined at four depths in uplands and north-eastern slopes of grazed and ungrazed areas. Climatic data (precipitation and maximum and minimum temperature) were recorded daily. Maximum and minimum soil temperature per sampling interval was also registered. Soil moisture was strongly influenced by the recharge through precipitation. Most precipitation occurred during autumn and winter and the highest soil moisture values were measured at the end of the winter (September) after snowmelt. The occurrence of wet and dry years was observed during the study period and, as occurs in other semi-arid ecosystems, it may be attributed to the amount of rain delivered in events exceeding 10 mm. Soil moisture varied spatially with the topographic site while maintaining a similar seasonal pattern. North-eastern slopes were drier than uplands. These differences may be traced back to the protection of these slopes from the strong westerly winds prevailing in the area that results in a more favourable thermic balance as compared with uplands. No grazing related effects on soil moisture were observed in this study. This fact may probably be explained by a variety of factors involved in the partition of soil water between transpiration and evaporation. These results show northeastern slopes to be sensitive places for land degradation which eventually may have a restricted restoration potential imposed not only by physical changes in the upper soil but also by limited soil water availability. (C) 1996 Academic Press Limited																	0140-1963					SEP	1996	34	1					1	9		10.1006/jare.1996.0088							WOS:A1996VK42200001						
J	Aziz, S; Khan, MA				Aziz, S; Khan, MA			Seed bank dynamics of a semi-arid coastal shrub community in Pakistan	JOURNAL OF ARID ENVIRONMENTS												The relationship between the seed bank and existing vegetation was studied. Seed bank flora and existing vegetation show a high degree of similarity and Cressa cretica dominated both; a few rare species were also present. Seasonal variation in the seed bank was also studied for the 1989-90 and 1990-91 growing seasons. Most species demonstrated the persistent nature of the seed bank with their numbers increasing after seed dispersal and decreasing in subsequent months. The seed bank of a coastal community in Sindh, Pakistan could be used to predict existing vegetation. (C) 1996 Academic Press Limited				Khan, Muhammad Ajmal/I-6429-2015; Khan, Muhammad Ajmal/L-7721-2015	Khan, Muhammad Ajmal/0000-0003-2837-0794												0140-1963					SEP	1996	34	1					81	87		10.1006/jare.1996.0094							WOS:A1996VK42200007						
J	Scholl, EL; Kinucan, RJ				Scholl, EL; Kinucan, RJ			Grazing effects on reproductive characteristics of common curlymesquite (Hilaria belangeri)	SOUTHWESTERN NATURALIST												Common curlymesquite (Hilaria belangeri) is a stoloniferous per ennial shortgrass. Historically the species was considered sterile and only reproductive vegetatively; however, research has demonstrated that it produces viable seed. In this study reproductive characteristics, focusing on seed production and seed rain, of common curlymesquite were compared between grazed (moderately stocked, deferred rotation grazing) and ungrazed (exclosure) areas on the western Edwards Plateau, Texas. Absolute foliar cover and density were significantly higher (P less than or equal to 0.05) in grazed than in ungrazed treatments. Total seed (spikelet cluster) production was also significantly higher in grazed than in the ungrazed areas on three of four sample dates. Seed production on a per plant or per absolute foliar cover basis, however; did not differ between treatments. Regression analysis indicated a strong relationship between number of seed clusters and number of culms, but not between seed production and other plant characteristics. Seed rain from common curlymesquite, as ascertained. by sticky traps, was significantly greater in the grazed than ungrazed areas. High reproductive potential, as expressed by seed or vegetative propagation, map be a life-history characteristic which contributes to the persistence and successional dominance of common curlymesquite on many southwestern rangelands.																	0038-4909					SEP	1996	41	3					251	256									WOS:A1996WT89300006						
J	Pfadenhauer, J; Klotzli, F				Pfadenhauer, J; Klotzli, F			Restoration experiments in middle European wet terrestrial ecosystems: An overview	VEGETATIO					Symposium on Consequences of Changes in the Water Cycle for Groundwater and Surface Water Fed Ecosystems, at the VIth International Congress of Ecology	AUG, 1994	MANCHESTER, ENGLAND	Dutch Assoc Landscape Ecol, Ecohydrol Working Grp				Most wetlands in the central European lowlands have been severely altered by cultivation. As a consequence they no longer fulfil their function as habitats for specialised species and communities, nor as retention areas for water and solid materials. Therefore, a number of renaturation experiments are in progress, which intend to develop and test strategies and measures to improve this defect in landscape diversity. For this purpose experiments on re-wetting, nutrient depletion of eutrophicated areas and re-establishment of typical wetland plant species and phytocoenoses have been performed. An ecological development concept defining the aims and describing their feasibility precedes such experiments. Preliminary results indicate that the reconstruction of the former state (regeneration) is impossible within reasonable time spans. In drained raised bogs overgrown with heather, as well as in those which have been industrially exploited, the primary aim must always be to restore efficient peat formation as far as possible; as a rule one succeeds only with well-growing and nutrient-demanding fen and transitional bog species. In cultivated fens the aim is to reduce peat loss. As a first step this is accomplished by converting arable fields and sown meadows into permanent grassland, if possible with reduced fertilization and low mowing or grazing frequencies, and accompanied by rewetting during winter. Many experiments have sought to impoverish eutrophicated fen soils and introduce typical fen species by sowing or planting, so well tested techniques are available. However, the total prevention of peat loss is only possible by permanent rewetting throughout the year, so that peat accumulation can start again. Only in this way could fens regain their former function as sinks in landscape processes.																	0042-3106					SEP	1996	126	1					101	115									WOS:A1996VP65700009						
J	Dekker, J; Dekker, B; Hilhorst, H; Karssen, C				Dekker, J; Dekker, B; Hilhorst, H; Karssen, C			Weedy adaptation Setaria spp .4. Changes in the germinative capacity of S-faberii (poaceae) embryos with development from anthesis to after abscission	AMERICAN JOURNAL OF BOTANY												Studies were conducted evaluating germinability states in giant foxtail (Setaria faberii) embryos, as well as surrounding tissues (hull, caryopsis), with germination assays. Further, seed age, fascicle arrangement, flowering patterns, and elongation in the inflorescence were evaluated. Both qualitatitive and quantitative morphological observations of the hull and the caryopsis were revealed by precisely determined fertilized spikelet age from anthesis until after seed abscission. Red coloration of the placental pad at approximate to 11 d after anthesis is probably a morphological indicator of physiological maturity. Germinability of giant foxtail embryos changed with development. Four qualitatively different types of embryo germination were observed during development of the seed: early disorganized callus growth at the basal, coleorhizal end of the embryo; germination of immature embryos with shortened and thickened axes; germination of the scutellum; and germination and growth of the coleoptile and coleorhiza in embryos aged 7 d after anthesis and older. Axis-specific embryo germinability was also observed. Inhibition of the embryo could be localized to the coleoptile, the coleorhiza, or both. These studies provide evidence for a complex model of germinability regulation based on the independent, asynchronous actions of the embryo, caryopsis, and hull compartments, as well as on their dependent, synchronous action. These studies provide evidence for a dynamic, developmental model of giant foxtail germinability regulation resulting in phenotypes with a wide range of germinability shed from an individual panicle. These diverse germinability phenotypes are found at all stages of development, but particularly when the seed is shed and the soil seed bank is replenished.				Hilhorst, Henk/K-1658-2013	hilhorst, henk/0000-0002-6743-583X												0002-9122					AUG	1996	83	8					979	991		10.2307/2445986							WOS:A1996VD02500003						
J	Casanova, MT; Brock, MA				Casanova, MT; Brock, MA			Can oospore germination patterns explain charophyte distribution in permanent and temporary wetlands?	AQUATIC BOTANY												The patterns of germination of oospores of several species of charophytes were investigated to explain the distribution of charophytes in permanent and temporary wetlands in north-eastern New South Wales, Australia. Germination from seed banks and after storage was evaluated, Seed banks were pre-treated with combinations of temperature and moisture to simulate the effect of inundation in different seasons, Oospores of five species of Nitella and two species of Chara germinated from the seed banks, Nitella cristata var. ambigua, N. sonderi and N. subtilissima germinated in large numbers and the pattern and timing of emergence of these species was analysed, Nitella cristata var, ambigua, a winter germinating species, had relatively synchronous and early germination from seed banks when exposed to cues for the onset of winter. Nitella sonderi and N. subtilissima displayed extended germination from seed banks of wetlands that have variable water regimes. Drying the seed bank enhanced germination of these three species. Oospores collected from plants of four species were subject to different storage treatments and were germinated in vitro after 1, 3, 7, 9, 12 and 18 months of treatment. Oospores of Chara muelleri and C. australis germinated after storage, Nitella cristata var. ambigua germinated only in the control treatment and Nitella subtilissima did not germinate at all. Highest germination of C. muelleri (76%) occurred after oospores were subject to fluctuations in light intensity and temperature, whereas highest germination of C. australis (41%) occurred after oospores were kept wet for 4 months. Small oospores (680 mu m) of C. muelleri germinated sooner than large (1000 mu m) oospores after 1 month of storage. Oospores of C. muelleri that were stored for a short period of time (1 month) germinated faster and more synchronously than did oospores that were stored for longer. Charophytes in these temporary wetlands reduce the risk that all offspring will die in one unfavourable season by contributing to a dormant oospore bank and by having a pattern of germination that increases the likelihood of survival. Oospore germination patterns can help explain the distribution of charophytes in space and time.																	0304-3770					AUG	1996	54	4					297	312		10.1016/0304-3770(96)01032-7							WOS:A1996VL39400004						
J	Creed, JC; Norton, TA; Harding, SP				Creed, JC; Norton, TA; Harding, SP			The development of size structure in a young Fucus serratus population	EUROPEAN JOURNAL OF PHYCOLOGY												Artificial discs were used to monitor the settlement and development of Fucus serratus propagules in five areas cleared of an adult canopy, in order to test the assumptions that sizes of recently settled propagules are normally distributed but that over time plant sizes become more variable and hierarchical. Settlement was spatially (3-20 m) variable only at the beginning and end of the settlement period, and at the time when most settlement took place (88% in a fortnight) no differences between areas were found. Increases in the skewness coefficient, Gini coefficient and coefficient of variation confirmed that there was not a size hierarchy in the recently settled population, but 8 months later sizes of plants were variable and a positive skew in plant sizes (many small and few big) developed. Mortality was high at first (70% in 1 month) but fell considerably later. F. serratus behaves like most higher plants with respect to changing population structure. The observed change in population structure provided evidence of how a ''seed bank'' develops in an algal population, as 1 year after settlement an estimated 37 000 plants m(-1) are still <1 mm in length.				Creed, Joel/C-4764-2013	Creed, Joel/0000-0002-1722-0806												0967-0262	1469-4433				AUG	1996	31	3					203	209		10.1080/09670269600651391							WOS:A1996VD86700001						
J	Minore, D; Weatherly, HG; Cartmill, M				Minore, D; Weatherly, HG; Cartmill, M			Seeds, seedlings, and growth of Pacific yew (Taxus brevifolia)	NORTHWEST SCIENCE												Extensive logging damage and harvesting for taxol depleted many Pacific yew populations in western North America, and successful natural regeneration is needed to restore those populations. Field measurements of seed and seedling distribution, growth, and age indicate that yew seeds may remain dormant in the soil seed bank for more than three years. Seeds tend to be concentrated under the crowns of mature yew trees, and they can produce abundant seedlings on some clearcut-and-burned sires. Clearcutting, burning, or other major stand disturbances are not essential for seed germination and seedling survival, however; Pacific yew can also regenerate in the understory of undisturbed stands.																	0029-344X					AUG	1996	70	3					223	229									WOS:A1996VM14200004						
J	Pake, CE; Venable, DL				Pake, CE; Venable, DL			Seed banks in desert annuals: Implications for persistence and coexistence in variable environments	ECOLOGY												It is widely believed that desert annual plants maintain between-year seed banks, yet few field studies actually have measured the proportion of the viable seed bank that remains dormant through a season. Dormancy and germination fractions were quantified for a guild of winter annuals on a creosote flat in the Sonoran Desert for three years. Predictions from two types of theoretical models applicable to temporally variable environments were examined: (1) the evolution of life history traits promoting persistence in the face of temporal variation and (2) the role of temporal variation in mediating species coexistence. The density of ungerminated seeds was estimated by collecting soil samples after germination, but prior to new seed set. Seedlings were followed in nearby plots to estimate the density of germinated seedlings and their reproductive success. Long-term data collected from permanent plots over a 10-yr period were used to calculate temporal variation in reproductive success for each species. Species with higher temporal variation in reproductive success had lower germination fractions and smaller seeds, consistent with the theory that seed dormancy and large seed size are partially substitutable bet-hedging strategies. The data also suggested that this system possesses traits that are necessary for temporal variation to promote coexistence. First, between-year seed banks, necessary to buffer populations in unfavorable years, were documented for 17 species. Second, there was a strong tendency for year-to-year variation in germination fractions to vary among species. Finally, plants germinated more in years of higher reproductive success. We discuss how a correlation between germination and reproductive success enhances the role of temporal variance in success hierarchies in promoting species coexistence.																	0012-9658					JUL	1996	77	5					1427	1435		10.2307/2265540							WOS:A1996UX39600013						
J	Schimmel, J; Granstrom, A				Schimmel, J; Granstrom, A			Fire severity and vegetation response in the boreal Swedish forest	ECOLOGY												We studied plant survival and colonization over an experimental gradient, from fire lightly scorching the soil to fire consuming most of the organic soil layer, at two forest sites in northern Sweden. The gradient was achieved by adding different amounts of fuel to small plots that were burned in 1988 and 1989. Temperature was recorded at four soil strata during burning. We analyzed survival of seeds and rhizomes in the soil immediately after fire, and followed vegetation cover and seedling establishment until 1993. During fire, there was a steep decline in maximum temperature with increasing depth below the char, irrespective of the depth of burn in the mor layer, indicating that burn depth can be used as a general indicator of heat impact below ground. Lethal temperature was not recorded deeper than 20-30 mm under the burn boundary. Plant survival was determined both by depth of burn and by depth distribution of regenerative structures in the soil. Three rhizomatous species, the dwarf shrubs Vaccinium myrtillus and Vaccinium vitis-idaea and the grass Deschampsia flexuosa, were dominant in the prefire vegetation. For all three species, the bulk of the soil bud bank was located within the mor layer, but was more superficial for D. flexuosa. Initial mortality in the bud bank was progressively higher with increasing depth of burn, and this determined the regrowth over the following years. After fires that consumed only the moss layer, cover of the Vaccinium species returned to prefire levels within 2-4 yr, and D. flexuosa showed a dramatic increase in cover as well as in fruiting. Fires that burned slightly deeper nearly eliminated D. flexuosa, and the deepest burning fires also eliminated Vaccinium spp. In contrast to regrowth from rhizomes, colonization from seed was better after relatively deep-burning fire, both for species with a soil seed bank and for species dispersing seed onto the burnt soil. However, after fires consuming most of the organic soil layer, seed bank species were also badly affected, whereas dispersers showed progressively better establishment with increasing depth of burn. Differences between treatments were still great after 5 yr, indicating that variation in depth of burn will have a long-lasting impact on the vegetation. These results from experimentally burned plots were corroborated by an analysis of depth distribution of viable plant rhizomes and seeds, and the initial colonization at a site newly burned in a wildfire. The precise response patterns of boreal vegetation to variation in burn depth will depend on characteristics of the species present. However, we assume that these results have a high degree of generality, since, in podzolized soils, most rhizomatous species are predominantly located in the mor layer, since the dormant seed bank typically is concentrated at the interface of mor and mineral soil, and also since a thick organic soil layer is a poor seedbed for incoming seeds. The results indicate that in boreal forest, depth of burn is a more important variable than fire front intensity for the understory vegetation, in contrast to the situation in ecosystems with little accumulation of organic material on the mineral soil.																	0012-9658					JUL	1996	77	5					1436	1450		10.2307/2265541							WOS:A1996UX39600014						
J	Dhanapal, GN; Struik, PC; Udayakumar, M; Timmermans, PCJM				Dhanapal, GN; Struik, PC; Udayakumar, M; Timmermans, PCJM			Management of broomrape (Orobanche spp) - A review	JOURNAL OF AGRONOMY AND CROP SCIENCE-ZEITSCHRIFT FUR ACKER UND PFLANZENBAU												Broomrapes (Orobanche spp.) are phanerogamic holoparasites that subsist upon the loots of many important crops thus causing considerable yield losses, especially in the drier and warmer areas of Europe, Africa and Asia. The major principles of reducing the seed bank and controlling the weed in the germination and parasitic/reproductive phases are critically reviewed. Practices to control broomrape include physical methods (weeding, soil tillage, flooding, irrigation, solarization, flaming), chemical methods (soil fumigation, herbicide application, use of germination stimulants) and biological methods (use of resistant or tolerant varieties, cropping systems with trap and catch crops, intercropping, biological control with insects or fungi). Cultural practices which help to avoid germination, infection or strong reproduction of the weed or improve the crop's tolerance should be optimized. However, no single cheap method can control the weed, so integrated management practices are required. Integrated control strategies are site- and cropping-system specific but have in common that measures are taken to kill part of the seed bank, induce the conditioned seeds to germinate in the absence of the commercial crop, kill emerging Orobanche shoots before seed set during growth of the commercial crop and further reduce or avoid damage to the commercial crop.																	0931-2250					JUL	1996	176	5					335	359		10.1111/j.1439-037X.1996.tb00479.x							WOS:A1996VE84400007						
