PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Hall, SJ; Zedler, JB				Hall, Steven J.; Zedler, Joy B.			Constraints on Sedge Meadow Self-Restoration in Urban Wetlands	RESTORATION ECOLOGY												Invasive plants and urban run-off constrain efforts to restore sedge meadow wetlands. We asked if native graminoids can self-restore following the removal of Typha x glauca (hybrid cattail), and if not, what limits their recovery? After we harvested Typha and depleted its rhizome starch reserves, Carex spp. expanded vegetatively (approximately 1 m over 2 years) but not by recruiting seedlings. A seedling emergence experiment showed that seed banks were depleted where Typha had eliminated the sedge meadow over a decade ago (based on aerial photo analysis). Carex seedling emergence was 75-90% lower where Carex was absent than where it remained in the plant community, and at least 17 species that were abundant 30 years ago were absent from the seed bank and extant vegetation. By varying hydroperiod, we showed that prolonged flooding prevented emergence of Carex seedlings and that a fluctuating hydroperiod reduced emergence and ultimately killed all Carex seedlings. In contrast, Typha seedlings emerged and survived regardless of hydroperiod. Thus, slow vegetative expansion by Carex, depauperate seed banks, and altered hydroperiods all constrain self-restoration. To compensate for multiple constraints on self-restoration, we recommend a long-term management approach that capitalizes on flooding and the capacity of Carex spp. to regrow vegetatively. We suggest annually harvesting swaths of Typha at the edges of clones, before or during flood events, to allow gradual, vegetative self-restoration of Carex spp.																	1061-2971	1526-100X				SEP	2010	18	5					671	680		10.1111/j.1526-100X.2008.00498.x							WOS:000281552500007						
J	Cuevas, YA; Zalba, SM				Cuevas, Yannina A.; Zalba, Sergio M.			Recovery of Native Grasslands after Removing Invasive Pines	RESTORATION ECOLOGY												The advance of exotic tree and shrub species is one of the main threats to conservation of the last relicts of natural grassland in South America; however, control actions in the region are still scarce and there are almost no evaluations of the recovery of natural ecosystems after removing invasive plants. Monitoring of the vegetation during the years after removal of invasive trees is critical in order to decide whether an active restoration strategy is necessary. The recovery of montane grassland four years after the control of a dense invasion of Aleppo pine (Pinus halepensis) is described in this study. Experimental clearing areas were followed during four years and compared to grassland controls. Variation was seen in the levels of recovery in function of the proximity of sectors of grassland that are free of invasive species and/or the density of invasive trees before control. Native species slowly replaced many exotic herbs that had appeared as pioneers, there was low recruitment of pine seedlings in spite of the quantity of seeds from trees that surrounded the clearings, and species richness and diversity were restored, including cover of the typical grasses in the controls. Recovery of grassland after felling was shown to be successful and does not seem to be seed limited if tree removal occurs early in the invasion process.																	1061-2971	1526-100X				SEP	2010	18	5					711	719		10.1111/j.1526-100X.2008.00506.x							WOS:000281552500011						
J	Lopes, SD; de Oliveira, AP; Neves, SB; Schiavini, I				Lopes, Sergio de Faria; de Oliveira, Ana Paula; Neves, Sharon Borges; Schiavini, Ivan			SEEDS DISPERSAL OF URUVALHEIRA (Platypodium elegans VOG.) (Fabaceae) IN CERRADAO, UBERLANDIA, MG	REVISTA ARVORE												It was studied seeds dispersal of five first trees of Platypodium elegans Vog. (Fabaceae), in area of cerradao in the Estacao Ecologica do Panga (EEP). The samplings had been made in 0,25 plots of m2, located in lines leaving of the base of the matrix in direction to the four points cardinals (north, south, east and west), marked to each meter The fruits had been opened for analysis of the quality of the seeds. A total of 1.131 seeds was collected in the sampling area of the five arrays, of which 18,4% they were viable and 81,6% probably impracticable for germination. The dispersion of the seeds suffered influence from the topography of the place of the matrices, of the physiological and genetic answers daily early-dispersion, as well as of the possible favorable aiming of the wind. The joint action of these factors serves as relevant facilitators on the seed bank training as so as the probability of establishment of new individuals both in the studied area and also in adjacent vegetation.				Schiavini, Ivan/A-4841-2013; Oliveira, Ana Paula/B-7250-2011; Lopes, Sergio/I-5899-2014	Schiavini, Ivan/0000-0001-9192-4521; Lopes, Sergio/0000-0001-6472-6765												0100-6762					SEP-OCT	2010	34	5					807	813									WOS:000287987500006						
J	Garcia, RA; Pauchard, A; Cavieres, LA; Pena, E; Rodriguez, MF				Garcia, Rafael A.; Pauchard, Anibal; Cavieres, Lohengrin A.; Pena, Eduardo; Rodriguez, Maria F.			Fire promotes Teline monspessulana (Fabaceae) invasion by increasing its germination	REVISTA CHILENA DE HISTORIA NATURAL												Worldwide, it has been reported that invasive species and fire can interact positively changing landscape dynamics and ecosystem cycles. This work aims to study the effect of forest fires on the seed bank of Teline monspessulana (L.) K. Koch (French Broom) and its implications for the invasion of the species in the mediterranean area of south-central Chile. For this aim, soil seedbank samples were subjected to different treatments that simulate fire conditions through controlled burns. In addition, for seeds taken from mature plants the optimal range of temperatures at which germination occurs was determined. The results show that after a wildfire germination of T. monspessulana increases significantly. Heating of the seeds was the factor that triggers this increase in germination. Furthermore, it was determined that the seeds reach their maximum germination rate when preheated between 80 and 120 degrees C for 10 minutes. At 140 degrees C, 100 % of the seeds die. During a fire, optimal temperatures for germination are reached about 2 cm in depth within the soil or at the surface in areas where the accumulation of fuel (biomass) does not exceed 5 tons ha(-1). The small portion of the seed bank that manages to be stimulated is offset by the large seedbank that can exceed 8000 seeds m(-2). This study shows that the fire, a common phenomenon in mediterranean areas and increasingly frequent in central Chile, would be promoting the persistence of T. monspessulana in areas with high human disturbance.				Pauchard, Anibal/B-5034-2008; Cavieres, Lohengrin/A-9542-2010	Pauchard, Anibal/0000-0003-1284-3163; Cavieres, Lohengrin/0000-0001-9122-3020												0716-078X	0717-6317				SEP	2010	83	3					443	452									WOS:000283685100011						
J	Burmeier, S; Donath, TW; Otte, A; Eckstein, RL				Burmeier, Sandra; Donath, Tobias W.; Otte, Annette; Eckstein, R. Lutz			Rapid burial has differential effects on germination and emergence of small- and large-seeded herbaceous plant species	SEED SCIENCE RESEARCH												The dynamics of many plant populations essentially depend upon seed and seedling stages, and a persistent seed bank may give species an opportunity to disperse through time. Seed burial is a decisive prelude to persistence and may strongly influence seed-bank dynamics. The fate of buried seeds depends on species-specific traits, environmental conditions and possibly also burial mode. We tested seed germination, seedling emergence and growth of the co-occurring herbaceous flood-meadow species Arabis nemorensis, Galium wirtgenii, Inula salicina, Sanguisorba officinalis and Selinum carvifolia in response to the experimental manipulation of burial depth (0, 1, 2, 4, 8, 12 cm) and substrate type (sand, clay). Increasing burial depth led to decreased germination, emergence and growth in all species studied, and seedling growth differed significantly between substrate types. The responses of species differed on an individual basis, but also showed a higher-ranking pattern based on seed size. Larger-seeded species were able to emerge from greater depths and experienced less depth-mediated growth inhibition than smaller-seeded species, which, in turn, had higher survival rates during burial and were less likely to experience fatal germination. Based on these results, we suggest that herbaceous flood-meadow species have developed two different seed-size based strategies for coping with the extreme recruitment conditions prevailing in flood meadows, the balance of which seems to be maintained by disturbance events.				Donath, Tobias W/B-2856-2012; Eckstein, Lutz/A-9241-2012													0960-2585					SEP	2010	20	3					189	200		10.1017/S0960258510000127							WOS:000283671700007						
J	Tsuyuzaki, S				Tsuyuzaki, Shiro			Seed survival for three decades under thick tephra	SEED SCIENCE RESEARCH												Seed longevity in situ is a prerequisite for understanding the life histories and community dynamics of species, although long-term longevity under thick tephra has not been documented because of a lack of opportunity and/or awareness. The seed bank for this study was estimated by both germination and flotation tests. Seeds of 17 species have survived with high density, having been buried under thick tephra for 30 years, since the 1977-1978 eruptions on Mount Usu, Hokkaido Island, northern Japan. The total seed density was > 1000/m(2). Rumex obtusifolius was the most common seed-bank species for 30 years, but decreased in density between 20 and 30 years. More seeds of Hypericum erectum occurred in deeper soil. The total seed density decreased gradually for 30 years, but H. erectum and Juncus effusus did not decline. Native seeds tended to be viable longer than exotic seeds. These results suggest that small, native seeds tend to survive longer with deep burial, while the more numerous weedy, exotic seeds located at the soil surface declined faster. The seed bank provides long-term monitoring of seed survival under natural conditions, and could be used to detect genetic changes.				Tsuyuzaki, Shiro/F-9090-2012	Tsuyuzaki, Shiro/0000-0003-3010-8699												0960-2585					SEP	2010	20	3					201	207		10.1017/S0960258510000139							WOS:000283671700008						
J	Nigatu, L; Hassen, A; Sharma, J; Adkins, SW				Nigatu, Lisanework; Hassen, Asresie; Sharma, Janmejai; Adkins, Steve W.			Impact of Parthenium hysterophorus on grazing land communities in north-eastern Ethiopia	WEED BIOLOGY AND MANAGEMENT												An investigation into the impact of Parthenium hysterophorus infestation was conducted in 2007 in the north-eastern grazing lands of Ethiopia. Data on the above-ground and seedbank species diversity were collected from five areas, each having sites with low, medium, or high levels of weed infestation. A total of 72 species was found in all areas. They were categorized into grass species (23), other species (48), or P. hysterophorus for ease of interpretation. A regression analysis showed a highly significant, but negative, relationship between the above-ground species diversity and evenness with P. hysterophorus abundance. The mean cover abundance for the three infestation levels was 33.4% for P. hysterophorus, 41.0% for the grass species, and 26.5% for the other species. The most dominant grass species under all infestation levels were Cynodon dactylon, Urochloa panicoides, and Chloris gayana, while Andropogon abyssinicus and Eragrostis spp. were dominant under the low and medium infestation levels, respectively, and Hyparrhenia hirta was dominant under the low infestation level. Among the other species, Solanum nigrum was the most dominant under the low infestation level and Datura stramonium and Xanthium spp. were the most dominant under the medium and high infestation levels, respectively. The above-ground dry biomass of P. hysterophorus increased between the low and high infestation levels, while that of the grass or other species reduced in the high, as compared to the low, infestation level. Although the grass species density decreased significantly with successive increases in the P. hysterophorus infestation level, no such trend could be seen for the other species. Within the soil seed bank, the viable seed density for the grass species, other species, and P. hysterophorus were 25.7, 5.8, and 68.5%, respectively. Similarly, the soil seed bank under the low-, medium-, and high-infestation sites was dominated by P. hysterophorus, which contributed 25.1, 65.4, and 87.4% of the viable seed bank, respectively. Although the overall similarity between the above-ground vegetation composition and the soil seed bank was low, it was similar at the low-infested site. Thus, the invasion by P. hysterophorus was found to critically endanger the biodiversity of the grazing lands, particularly for the different grass and forbs species in the area. These changes might adversely affect not only future agriculture, but also food security, unless appropriate practises are developed and implemented for P. hysterophorus management.																	1444-6162					SEP	2010	10	3					143	152		10.1111/j.1445-6664.2010.00378.x							WOS:000281903000001						
J	Fernandez-Zamudio, R; Garcia-Murillo, P; Cirujano, S				Fernandez-Zamudio, Rocio; Garcia-Murillo, Pablo; Cirujano, Santos			Germination characteristics and sporeling success of Azolla filiculoides Lamarck, an aquatic invasive fern, in a Mediterranean temporary wetland	AQUATIC BOTANY												Spore germination characteristics of Azolla filiculoides Lamarck, a recent invader of the Donana Mediterranean wetlands, have been quantified experimentally. Batches of spores were subjected to different storage conditions, salinity concentrations, phosphorus availability and drought effects. Cold pretreatment did not stimulate spore germination, whereas drought, a characteristic different from Azolla's native habitat, reduced it (40 +/- 7 vs 13 +/- 5). Germination declined with the increase of salinity (r = -0.50, notably above 5000 mu S cm(-1)), whereas phosphorus availability had no significant effect. (C) 2010 Elsevier B.V. All rights reserved.				Garcia-Murillo, Pablo/L-7188-2014; Fernandez-Zamudio, Rocio/A-6560-2017	Fernandez-Zamudio, Rocio/0000-0001-5804-9518; GARCIA-MURILLO, PABLO/0000-0002-1761-9569												0304-3770	1879-1522				AUG	2010	93	2					89	92		10.1016/j.aquabot.2010.03.011							WOS:000279218400005						
J	Kaljund, K; Jaaska, V				Kaljund, Karin; Jaaska, Vello			No loss of genetic diversity in small and isolated populations of Medicago sativa subsp falcata	BIOCHEMICAL SYSTEMATICS AND ECOLOGY												Molecular allozyme markers of three polymorphic isozymes were used to estimate the genetic diversity among the seed progeny in fragmented Estonian populations of sickle medic Medicago sativa ssp falcata L depending on the population size and the isolation degree Genetic diversity He was high in all populations ranging between 0 795 and 0 893 No correlation between the genetic diversity measures and population size or isolation distance was found Even the smallest population had equally high genetic diversity as about a hundred times larger population Genetic differentiation of populations into two major groups was associated with the geographic position of populations except one remote population Elimination of seed progeny of reduced fitness by embryo abortion and continuous yearlong contribution of the highly heterozygous progeny through the soil seed bank are considered as important supplementary factors that have contributed to maintaining high levels of genetic diversity in populations of sickle medic in addition to its autotetraploid nature and perennial life form (C) 2010 Elsevier Ltd All rights reserved																	0305-1978	1873-2925				AUG	2010	38	4					510	520		10.1016/j.bse.2010.05.007							WOS:000284565800007						
J	Gruber, S; Buhler, A; Mohring, J; Claupein, W				Gruber, Sabine; Buehler, Alexander; Moehring, Jens; Claupein, Wilhelm			Sleepers in the soil-Vertical distribution by tillage and long-term survival of oilseed rape seeds compared with plastic pellets	EUROPEAN JOURNAL OF AGRONOMY												Conventional tillage systems with high soil disturbance are being steadily replaced by tillage systems with low or no soil disturbance. An approach using three methodological steps (greenhouse, deliberate seed burial and field) revealed the long-term vertical distribution and losses of a soil seed bank as effects of different tillage operations. Seeds (oilseed rape; Brassica napus L) and seed substitutes (plastic pellets) acted as models for a seed bank. (a) A pot experiment in the greenhouse showed that emergence rates were highest in soil depths of 1-5 cm. Germination and emergence was clearly reduced in depths of 0 and 7 cm, and emergence was completely inhibited at 12 cm. About 40-50% of seeds fell dormant in 0 and 12 cm depth, while almost no seeds fell dormant in 1-7 cm depth. (b) The high-dormancy variety Smart persisted to a high extent (60% of the initial seed number), but only 8% of seeds of the low-dormancy variety Express persisted over 4.5 years, after deliberate seed burial. Seed persistence was similar in all soil depths of 0-10 cm, 10-20 cm, and 20-30 cm. (c) The field experiment lasted from 2004 to 2009 and had different tillage treatments of inversion and non-inversion tillage: stubble tillage immediately after harvest combined with primary tillage by mouldboard plough (SP), chisel plough (SC), or rototiller(SRTT); primary tillage without stubble tillage by mouldboard plough (P), chisel plough (C); or no tillage (NT). The seed bank from an artificial seed rain of 20,000 seeds m(-2) was significantly higher in all treatments with immediate stubble tillage, and clearly declined over time. However, seed bank depletion was slow once a seed bank had been established. The distribution of oilseed rape seeds and plastic pellets (7000 pellets m(-2) broadcast) tended to equalise over the soil layers of 0-10, 10-20 and 20-30 cm over the course of five years. Since seed bank depletion was not attributable to a specific soil depth, shallow and low disturbance tillage did not generally result in a high seed persistence. More important than the depth was the timing of tillage. Though no-till systems provided conditions for seeds to fall dormant at the soil surface to a small extent, the effect lasted only for a limited time. Seed substitutes can be well used in methodological approaches to picture movement of seeds in the soil in order to optimize tillage strategies in agricultural practice. (C) 2010 Elsevier B.V. All rights reserved.																	1161-0301	1873-7331				AUG	2010	33	2					81	88		10.1016/j.eja.2010.03.003							WOS:000279416200003						
J	Pazos, GE; Ares, JO; Bertiller, MB				Pazos, G. E.; Ares, J. O.; Bertiller, M. B.			Quantitative assessment of shrub-grass mosaic development in grazed shrublands: An example in the Patagonian Monte (Argentina)	JOURNAL OF ARID ENVIRONMENTS												Grazing alters the spatial structure of shrubs and perennial grasses in desert shrub communities The resulting spatial distribution of shrub-grass patches constitutes a sensitive indicator of the integrated result of grazing impacts on them While several procedures were developed to estimate the size of shrub clumps, metrics of the geometry of the interacting grass matrix received less attention. In this study, we conceptualised the spatial structure of shrub-grass patches as consisting of two components a grass crown of ill-defined outer borders (the 'grass component') encircling a shrub clump (the 'shrub component') We fitted exponential functions to autocorrelograms of spatially explicit shrub-grass cover data surveyed at different locations of the Patagonian Monte (Argentina) differing in livestock grazing pressure After that, we derived two metrics from the function parameters that quantitatively estimate the size of both the shrub and the grass components of shrub-grass patches The patterns of variation of these metrics are consistent with field measurements and observations previously reported for the studied areas, indicating that they are sensitive indicators of the state of development of the shrub-grass mosaic under different grazing pressures. These results suggest that its applicability to similar semi-arid shrublands deserves further attention. (C) 2010 Elsevier Ltd All rights reserved																	0140-1963	1095-922X				AUG	2010	74	8					998	1002		10.1016/j.jaridenv.2009.12.004							WOS:000278656400016						
J	Pakeman, RJ; Marriott, CA				Pakeman, Robin J.; Marriott, Carol A.			A functional assessment of the response of grassland vegetation to reduced grazing and abandonment	JOURNAL OF VEGETATION SCIENCE												Question Predicting the impact of land-use change on vegetation is vital to understanding how biodiversity and ecosystem function may respond. Is it correct to assume that abandonment is an extreme form of grazing reduction? Location Borders and central Scotland. Methods The analysis used data sets from two identical experiments where the impacts of two unfertilized, extensively grazed treatments and one unfertilized abandoned treatment were compared against the species dynamics of a pasture subject to normal, productive grazing management over a 16-year period. Initial multivariate analysis using Principal Response Curves was used to assess if particular traits were associated with either extensive or abandoned treatments, and was checked using univariate tests of individual traits. RLQ analysis followed by clustering into response groups was used to assess if species behaved in a similar manner between sites. Results For many traits/attributes the shift in value or proportion was approximately linear across the extensification treatments as grazing was removed. However, certain traits showed step changes and quadratic responses. Leaf dry matter content, an important effect trait, was in the latter group. Most traits/attributes and species behaved similarly at the two sites. However, traits such as regenerative strategy, seed length, longevity and mass and seed bank type behaved differently, indicating that they are not predictable response traits. Conclusion The results indicate that responses to grazing removal during extensification are largely straightforward and largely independent of species pool. However, there are discrepancies that suggest that simple analyses of the impacts of land-use changes such as grazing reduction may hide more complex responses.				Pakeman, Robin Jeffrey/P-7338-2015	Pakeman, Robin Jeffrey/0000-0001-6248-4133												1100-9233					AUG	2010	21	4					683	694		10.1111/j.1654-1103.2010.01176.x							WOS:000279450200006						
J	Burmeier, S; Eckstein, RL; Otte, A; Donath, TW				Burmeier, Sandra; Eckstein, R. Lutz; Otte, Annette; Donath, Tobias W.			Desiccation cracks act as natural seed traps in flood-meadow systems	PLANT AND SOIL												Desiccation cracks are a natural phenomenon of clay-rich soils that form via soil shrinkage during dry conditions. Our aim was to test the seed trapping potential of such cracks and assess its impact on seed bank formation in a flood-meadow ecosystem. We documented crack patterns on permanent plots and analysed the soil seed content along and adjacent to cracks. Seed translocation via cracks was tested with a mark-recapture experiment, and post-entrapment seed fate was tested with a burial experiment. Most cracks re-opened in the same positions in consecutive dry periods. Along cracks, most seeds were found in 10-20 cm depth, whereas adjacent to cracks most seeds were found in 0-5 cm depth. The majority of seeds found in shallow depths adjacent to cracks belonged to species that were also present in the above-ground vegetation, whereas this rate was always under 50% along desiccation cracks. The mark-recapture experiment gave evidence for vertical seed translocation through desiccation cracks. Post-entrapment seed fate differed between species and burial depth, with a trend towards increasing survival with increasing depth. We conclude that desiccation cracks act as natural seed traps, foster seed bank formation and thus influence plant community dynamics in flood meadow systems.				Eckstein, Lutz/A-9241-2012; Donath, Tobias W/B-2856-2012													0032-079X					AUG	2010	333	1-2					351	364		10.1007/s11104-010-0350-1							WOS:000280089400028						
J	Masaka, K; Yamada, K; Koyama, Y; Sato, H; Kon, H; Torita, H				Masaka, Kazuhiko; Yamada, Kenji; Koyama, Yasuhiro; Sato, Hajime; Kon, Hirokazu; Torita, Hiroyuki			Changes in size of soil seed bank in Robinia pseudoacacia L. (Leguminosae), an exotic tall tree species in Japan: Impacts of stand growth and apicultural utilization	FOREST ECOLOGY AND MANAGEMENT												This study examined the factors that influence the size of a soil seed bank in Robinia pseudoacacia stands. We proposed two hypotheses: the amount of buried seeds of R. pseudoacacia is proportional to stand biomass rather than stand age, and apicultural utilization influences the size of the soil seed bank. R. pseudoacacia generally produces seeds with various degrees of physical dormancy. In addition, this tree is short-lived, and fecundity declines after 30-40 years in relation to tree vigor. However, R. pseudoacacia is intensively used in apiculture as an important honey source, and supply of honeybees by beekeepers could influence seed crops. We investigated 25 plantations in Hokkaido (Central, Hidaka, and Oshima) and in Nagano, Japan, where many naturally regenerated R. pseudoacacia stands occur. We found great variation in the size of the soil seed bank among stands, ranging from 13,757 to 6.4 seeds m(-2) per plot. A generalized linear mixed model revealed that both basal area (BA(Rp)) and apicultural utilization best explained the size of the soil seed bank. Both the positive effect of BA(Rp) and small contribution of stand age to the model implied that the soil seed bank is transitory, and will not persist for very long time. The large contribution of apicultural utilization to the size of the soil seed bank implied pollinator limitation under natural conditions. R. pseudoacacia often has large flower crops, and native pollinators can not keep up with the demand for pollination. Thus, the supply of honeybees by beekeepers should improve the pollination success of R. pseudoacacia. From these results, we conclude that we must consider stand history with respect to apicultural utilization if the land is harvested or a stand declines. (C) 2010 Elsevier B.V. All rights reserved.																	0378-1127	1872-7042				JUL 30	2010	260	5					780	786		10.1016/j.foreco.2010.05.036							WOS:000280861200022						
J	Bohren, C; Delabays, N; Waldispuhl, S				Bohren, Christian; Delabays, Nicolas; Waldispuehl, Stephanie			Ambrosia control: not only in agriculture!	AGRARFORSCHUNG SCHWEIZ												Ambrosia control: not only in agriculture! The reaction of Ambrosia artimisiifolia L. was studied in recent years using field and greenhouse trials in Geneva and in Changins and 2009 in ring tests in various European countries within a EUPHRESCO project. The results showed that ambrosia reacts on a non-lethal control with re-sprouting and is able to produce - even in reduced quantities - pollen and viable seeds. The choice of control methods depends on the status of the invasion and on the type of the site. The main strategy of all methods must aim preventing the formation of viable seeds and must contain a sequential observation of the treated site. This paper discusses experience on control methods within and outside of agriculture in Switzerland.																	1663-7852					JUL-AUG	2010	1	7-8					260	265									WOS:000280751900002						
J	Mcnicoll, MB; Augspurger, CK				Mcnicoll, Molly B.; Augspurger, Carol K.			A Comparison of Vegetation and Seed Bank Community Structure in a Sand Prairie in Illinois, USA	AMERICAN MIDLAND NATURALIST												Knowledge of both the vegetation and soil seed bank of a community is necessary to understand species storage and regeneration potential. Species composition and abundance were assessed in Thomson-Fulton Sand Prairie in northwestern Illinois, U.S.A. Species richness, evenness and floristic quality were greater for the vegetation than the seed bank. Jaccard's index of similarity was 36. In total, 43% of vegetation species were represented in the seed bank and 67% of seed bank species occurred in the vegetation. Native perennial grass and forb species dominated species richness and % cover of the vegetation. In the seed bank, native species also exceeded introduced species, hut annual species exceeded perennial species in species richness at the plot level. The relatively low correspondence between above-and below-ground community structure indicates that, in this grassland, seed banks function as storage for only a sub-set of species and many species in the vegetation must rely on sources other than the seed bank for regeneration.																	0003-0031					JUL	2010	164	1					136	150		10.1674/0003-0031-164.1.136							WOS:000279415500013						
J	Huebner, CD				Huebner, Cynthia D.			Spread of an invasive grass in closed-canopy deciduous forests across local and regional environmental gradients	BIOLOGICAL INVASIONS												Spread of Microstegium vimineum, an invasive exotic grass, in closed-canopy forests of West Virginia, U.S. was evaluated across a local (roadside to forest interior) and regional (across two geographic provinces) environmental gradient. Seed dispersal distances from roadside populations into forest interiors based on seed rain and soil seed bank data were determined. Colonization and extinction of M. vimineum patches were followed over three years (2005-2007), and spread rate was estimated using a reaction-diffusion model. Direct seed dispersal from the roadside populations occurred primarily adjacent to the maternal plants, indicating that the disjunct M. vimineum patches within the forest interiors occurred via secondary seed dispersal over longer distances. Patches of M. vimineum were found as far as 45 m into the forest interior, but M. vimineum seed in the seed bank were only found within 10 m of the roadside population. Colonization rates of the forest interiors were significantly higher for the more mesic sites than the more xeric sites. The same trend was noted for the spread rate. Radial spread rates ranged between 0.16 and 0.50 m year(-1) and forest interiors were estimated to become saturated with M. vimineum in anywhere between 10 (more mesic sites) and 59 (more xeric sites) years. These results support the possibility of accelerating spread rates in forest interiors caused by more long-distance dispersal events, but slowed by a reduction in M. vimineum fitness in shaded or relatively dry environments.																	1387-3547	1573-1464				JUL	2010	12	7					2081	2089		10.1007/s10530-009-9610-5							WOS:000278897800016						
J	Castillo, LS; Stevenson, PR				Castillo, Luis S.; Stevenson, Pablo R.			Relative Importance of Seed-Bank and Post-Disturbance Seed Dispersal on Early Gap Regeneration in a Colombian Amazon Forest	BIOTROPICA												Early forest gap regeneration may be generated by postdisturbance seed rain and by seed, seedling or bud banks (i.e., resprouting). The relative importance of each process may depend on several factors (e.g., fruit/seed production, abundance and behavior of seed dispersers, gap characteristics, etc.). We experimentally compared the importance of seed-bank and seed-rain affecting early recruitment of seedlings in an Amazonian forest (Zafire Biological Station, Colombia), using soil transplants from forests to gaps and seed rain enclosures. We found that, during the 8-mo study, the seed-bank contributed with a larger number of individuals and species than seed-rain. The low seedling recruitment rates may be associated with reduced populations of animal seed-dispersers due to hunting and/or low levels of forest fruit production.																	0006-3606					JUL	2010	42	4					488	492		10.1111/j.1744-7429.2009.00605.x							WOS:000279438900013						
J	Shivrain, VK; Burgos, NR; Scott, RC; Gbur, EE; Estorninos, LE; McClelland, MR				Shivrain, Vinod K.; Burgos, Nilda R.; Scott, Robert C.; Gbur, Edward E., Jr.; Estorninos, Leopoldo E., Jr.; McClelland, Marilyn R.			Diversity of weedy red rice (Oryza sativa L.) in Arkansas, USA in relation to weed management	CROP PROTECTION												Weedy rice, specifically red rice (Oryza sativa L), is a major weed in rice which causes up to 80% yield loss and reduction of grain quality. Red rice accessions from Arkansas, U.S.A., were characterized to classify red rice accessions into certain phenotypic groups relevant to weedy rice management. The red rice accessions were 70% strawhull, 22% blackhull, 7% brownhull and <1% goldhull. Generally, blackhull red rice was the tallest (139 cm) and strawhull the shortest (133 cm) among all accessions. Blackhull red rice had more tillers (102/plant), smaller flag leaves (13 cm wide, 34 cm long), and flowered later (1225 heat units) than strawhull red rice which had 85 tillers/plant, 15 cm-wide and 34 cm-long flag leaves, and flowered after accumulating 1195 heat units. Morphological differences between accessions within each hull type were highly significant, showing great diversity within a hull color group as indicated by large ranges in traits. For example, blackhulls were 75-190 cm tall with 18-69 cm long flag leaves, 21-188 tillers and produced 40-949 g seed. Strawhulls were 46-189 cm tall with 18-66 cm flag leaf length, 16-172 tillers and produced 100-608 g seed. Some traits, such as seed production, differed widely between accessions within each hull color group such that the average seed production/accession for blackhull did not differ from that of strawhull weedy rice (196 vs. 192 g/plant). The onset of flowering among all accessions ranged from 56 to 126 d after planting. Red rice accessions formed six phenotypic clusters generally segregated by plant size or flowering time. Each morphotype would have different competitive abilities: thus, weedy rice management could be geared toward plant types. Highly competitive plant types would require intensive control measures to minimize yield losses and reduce the soil seed bank. Flowering dates impact stewardship strategies for herbicide-resistant or any genetically modified rice. Published by Elsevier Ltd.																	0261-2194	1873-6904				JUL	2010	29	7					721	730		10.1016/j.cropro.2010.02.010							WOS:000279365500013						
J	Otto, R; Garcia-del-Rey, E; Munoz, PG; Fernandez-Palacios, JM				Otto, Ruediger; Garcia-del-Rey, Eduardo; Gil Munoz, Pascual; Maria Fernandez-Palacios, Jose			The effect of fire severity on first-year seedling establishment in a Pinus canariensis forest on Tenerife, Canary Islands	EUROPEAN JOURNAL OF FOREST RESEARCH												The Canarian pine (Pinus canariensis) exhibits a striking combination of high adult resistance to fire and intermediate serotiny. Hence, the study of its post-fire regeneration can support valuable new insights about functional adaptations to fire. Here, we analyse the first-year seedling establishment after fire in a P. canariensis forest on the northern slope of Tenerife, Canary Islands. The effects of fire severity and other explanatory variables on the seedling density recorded 9 months after fire were examined. We detected a clear unimodal relationship between seedling density and fire severity, with maximum regeneration associated with intermediate fire severity and no regeneration associated with very high crown damage. The results suggested that high severity fires may have caused the partial destruction of the aerial seed bank and/or the creation of unfavourable seedbed conditions for germination and seedling emergence. The density of large pine trees, reflecting seed availability, was the second most important factor explaining the distribution of seedlings. Cover of scorched needle litter on the ground correlated strongly and positively with pine seedling density and negatively with fire severity. The complete lack of regeneration at sites most strongly affected by fire does not represent a major threat for the stand recovery of the Canarian pine, due to the very high tree resistance to fire and the tremendous capacity of the Canarian pine to resprout after fire. The observed very high seedling densities at sites with intermediate fire impacts can probably be related to both the complete liberation of the seed bank (including seeds stored in serotinous cones) and favourable micro-environmental conditions for seed germination and seedling establishment.				Fernandez-Palacios, Jose Maria/H-2054-2015	Fernandez-Palacios, Jose Maria/0000-0001-9741-6878												1612-4669	1612-4677				JUL	2010	129	4					499	508		10.1007/s10342-009-0347-6							WOS:000278522600001						
