PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Dai, J; Wiersma, JJ; Martinson, KL; Durgan, BR				Dai, Jing; Wiersma, Jochum J.; Martinson, Krishona L.; Durgan, Beverly R.			Influence of Time of Emergence on the Growth and Development of Wild Oat (Avena fatua)	WEED SCIENCE												Successful control of wild oat in cereal crops requires an accurate prediction of the developmental stages of wild oat plants that emerged during the growing season. The main objective of this research was to evaluate wild oat growth and to predict the phyllochron of wild oat plants that emerge at various times in the Red River Valley region of Minnesota and North Dakota. Field experiments were conducted in 2002 and 2003 in Crookston, MN, and Fargo, ND. Four emergence cohorts were established in 4 successive wk. Research plots were arranged in randomized complete blocks with six replications. From the naturally emerged wild oat population, 10 randomly selected plants per plot were evaluated for plant height, leaves on main stem, tillers per plant, total leaves per plant, days to flag leaf emergence and to heading, biomass per plant, and seeds per plant. Haun's numerical cereal development scale was regressed on days after emergence (DAE), day length (DL), growing degree days (GDD), or photothermal units (PTU). Wild oats that emerged first required more time for flag leaf emergence and heading, were taller, and had more biomass, leaves, tillers, and seed production than wild oat plants that emerged later. Wild oat phyllochron intervals were 5.3 d, 94 GDD, or 1,468 PTU, regardless of emergence timing. These data suggest that wild oat phyllochron is primarily driven by air temperature and is relatively stable during the extended emergence period. Later-emerging wild oat plants, although not as competitive as earlier emerging ones, still have the potential to contribute to the seed bank if left uncontrolled.					Wiersma, Jochum/0000-0001-8548-4937												0043-1745					JUL-SEP	2012	60	3					389	393		10.1614/WS-D-11-00204.1							WOS:000307137300011						
J	Li, SS; Wei, SH; Zuo, RL; Wei, JG; Qiang, S				Li, Shu-Shun; Wei, Shou-Hui; Zuo, Ran-Ling; Wei, Ji-Guang; Qiang, Sheng			Changes in the weed seed bank over 9 consecutive years of rice-duck farming	CROP PROTECTION												Rice-duck farming (RDF), a form of organic farming, has been widely adopted in rice production in East Asia. In RDF, it is believed that ducks can control weeds effectively. Since the weed seed bank determines the weed community in the following crop, a better understanding of the seed bank could provide useful insights into the long-term effects of RDF adopted for weed control. Nine consecutive years' field experiments were conducted to study the characteristics of the weed seed bank under RDF and evaluate the weed control effect of RDF. After 9 years under RDF, the number of weed species in the weed seed bank declined from 38 to 21 and the density of both the weed seed bank and the above-ground weed decreased by more than 90%. RDF resulted in a more uniform vertical distribution of the weed seed bank both quantitatively and qualitatively. The ecological indices point to a gradual change towards fewer species, lower density, and lower diversity following continued RDF. The dominant species in the weed seed bank shifted from Lindernia procumbens, Mazus japonicus, Cardamine hirsuta, and Alopecurus aequalis at the beginning of this experiment in 1999 to A. aequalis, Rotala indica, M. japonicus, and Cyperus difformis in 2008. The results provide concrete evidence for the efficacy of RDF in depleting the weed seed bank and as a weed management approach without any herbicides. (C) 2012 Elsevier Ltd. All rights reserved.																	0261-2194					JUL	2012	37						42	50		10.1016/j.cropro.2012.03.001							WOS:000304686100007						
J	Carbone, LM; Fuentes, E; Carreras, ME; Loyola, MJ				Carbone, Lucas Manuel; Fuentes, Elsa; Carreras, Marta Ester; Loyola, Maria Jose			Euphorbiaceae in the soil seed bank in hill areas (Cordoba, Argentina) affected by fire.	IHERINGIA SERIE BOTANICA												Euphorbiaceae in the soil seed bank in hill areas (Cordoba, Argentina) affected by fire. A floristic study performed from 2008 to 2011 in areas of Sierras Chicas (Cordoba, Argentina) affected by fire, ranks the Euphorbiaceae fourth in species diversity. This family is represented in the studied area by 18 taxa, which belong to the genera Acalypha L., Bernardia Houst. ex Mill., Chiropetalum A. Juss., Croton L., Euphorbia L. Sebastiania Spreng. and Tragia L. The purpose of this study was to understand the taxa, characterize the external morphology of the seeds, and facilitate their identification in the soil-seed bank by using a dichotomous key. The relevant characters to identify and to elaborate the key are: the presence of a caruncle, shapes, size, and surface of the seeds. Descriptions and illustrations of the taxa are also presented.					Carbone, Lucas M./0000-0002-2571-5905													2446-8231				JUN 30	2012	67	1					25	36									WOS:000311770800003						
J	Yan, QL; Zhu, JJ; Yu, LZ				Yan, Qiao-Ling; Zhu, Jiao-Jun; Yu, Li-Zhong			Seed Regeneration Potential of Canopy Gaps at Early Formation Stage in Temperate Secondary Forests, Northeast China	PLOS ONE												Promoting the seed regeneration potential of secondary forests undergoing gap disturbances is an important approach for achieving forest restoration and sustainable management. Seedling recruitment from seed banks strongly determines the seed regeneration potential, but the process is poorly understood in the gaps of secondary forests. The objectives of the present study were to evaluate the effects of gap size, seed availability, and environmental conditions on the seed regeneration potential in temperate secondary forests. It was found that gap formation could favor the invasion of more varieties of species in seed banks, but it also could speed up the turnover rate of seed banks leading to lower seed densities. Seeds of the dominant species, Fraxinus rhynchophylla, were transient in soil and there was a minor and discontinuous contribution of the seed bank to its seedling emergence. For Quercus mongolica, emerging seedling number was positively correlated with seed density in gaps (R = 0.32, P<0.01), especially in medium and small gaps (<500 m(2)). Furthermore, under canopies, there was a positive correlation between seedling number and seed density of Acer mono (R = 0.43, P<0.01). Gap formation could promote seedling emergence of two gap-dependent species (i.e., Q. mongolica and A. mono), but the contribution of seed banks to seedlings was below 10% after gap creation. Soil moisture and temperature were the restrictive factors controlling the seedling emergence from seeds in gaps and under canopies, respectively. Thus, the regeneration potential from seed banks is limited after gap formation.					ZHU, Jiaojun/0000-0002-2512-7900												1932-6203					JUN 22	2012	7	6							e39502	10.1371/journal.pone.0039502							WOS:000305730900066	22745771					
J	Mordecai, EA				Mordecai, Erin A.			Soil Moisture and Fungi Affect Seed Survival in California Grassland Annual Plants	PLOS ONE												Survival of seeds in the seed bank is important for the population dynamics of many plant species, yet the environmental factors that control seed survival at a landscape level remain poorly understood. These factors may include soil moisture, vegetation cover, soil type, and soil pathogens. Because many soil fungi respond to moisture and host species, fungi may mediate environmental drivers of seed survival. Here, I measure patterns of seed survival in California annual grassland plants across 15 species in three experiments. First, I surveyed seed survival for eight species at 18 grasslands and coastal sage scrub sites ranging across coastal and inland Santa Barbara County, California. Species differed in seed survival, and soil moisture and geographic location had the strongest influence on survival. Grasslands had higher survival than coastal sage scrub sites for some species. Second, I used a fungicide addition and exotic grass thatch removal experiment in the field to tease apart the relative impact of fungi, thatch, and their interaction in an invaded grassland. Seed survival was lower in the winter (wet season) than in the summer (dry season), but fungicide improved winter survival. Seed survival varied between species but did not depend on thatch. Third, I manipulated water and fungicide in the laboratory to directly examine the relationship between water, fungi, and survival. Seed survival declined from dry to single watered to continuously watered treatments. Fungicide slightly improved seed survival when seeds were watered once but not continually. Together, these experiments demonstrate an important role of soil moisture, potentially mediated by fungal pathogens, in driving seed survival.					Mordecai, Erin/0000-0002-4402-5547												1932-6203					JUN 12	2012	7	6							e39083	10.1371/journal.pone.0039083							WOS:000305340000065	22720037					
J	Konstantinovich, B; Meseldzija, M; Korach, M				Konstantinovich, B.; Meseldzija, M.; Korach, M.			QUALITATIVE AND QUANTITATIVE CONTENT OF SOIL WEED SEED BANK IN SUNFLOWER CROP	BULGARIAN JOURNAL OF AGRICULTURAL SCIENCE												Soil contains great amount of seeds of different weed species. The term "seed bank" refers to the reservoir of seed capable of germinating in favorable conditions in the soil or on the surface. Determination of the seed bank is of great significance for study of population dynamics, as well as for planned weed control. Data on seed quantity in certain area enable better choice of crops and cultural practices, as well as more rational herbicide use. During 2008-2009 studies of the seed bank in sunflower crop were performed in two different localities with the aim of determination of quantitative and qualitative properties of the seed bank and viability of seeds from arable soil layers of 0-10; 10-20 and 20-30 cm. Samples of the soil were taken before the end of vegetation, from each plot in four replications. The samples were rinsed in the water through copper sieves of specific diameters, and weed seeds were separated. Seed was germinated in controlled conditions of climatic chamber. Germination capability and hypocotyls and epicotyls lengths of seedlings were evaluated after 14 days. Seeds determined from the studied samples showed a great diversity but only a few of hem were dominant, i.e. were more abundant in seed, such as: Amaranthus retroflexus, Sinapis arvensis, Polygonum lapathifolium and Datura stramonium. The species Sinapis arvensis, Polygonum lapathifolium, Hibiscus trionum, Amaranthus retroflexus, Echinocloa crus-galli and Datura stramonium, which were the species whose seed proved to be dominant in all of the examined soil samples had the greatest percentage of viable seeds. The highest level of germination viability was found in seed of Polygonum lapathifolium, Datura stramonium and Sinapis arvensis.																	1310-0351					JUN	2012	18	3					348	353									WOS:000309631600007						
J	Carr, CA; Krueger, WC				Carr, Craig A.; Krueger, William C.			The Role of the Seed Bank in Recovery of Understory Species in an Eastern Oregon Ponderosa Pine Forest	NORTHWEST SCIENCE												Restoration treatments in ponderosa pine forests may not promote understory recovery where residual understory plant abundance or propagule availability is insufficient for natural re-establishment. The value of the seed bank for understory recovery in Pacific Northwest ponderosa pine forests is not fully understood, therefore, we designed this study to evaluate the potential of the seed bank as a source of desired herbaceous understory species recruitment. Seed bank samples were collected from 14 ponderosa pine stands, seven with a perennial bunchgrass dominated understory (intact) and seven with little or no understory (depauperate). Seedling emergence methods were used to estimate the germinable seed bank; seedling density and diversity comparisons were made using non-parametric Wilcoxon rank-sum tests; and seedling species composition compared using multiple response permutation procedures. Comparisons were also made between seed bank and understory vegetation species composition. No statistical differences were observed in seedling density or diversity, but the intact group appeared higher in both. Seedling species composition differed between the two groups and in both groups several species present in the seed bank were also present in the corresponding understory vegetation. However, species that germinated from the seed bank of the depauperate understory group did not include any of the predominant species in the standing vegetation of the intact group indicating that a suitable propagule source for understory recovery is not available in dense ponderosa pine forests with severely degraded understories. Direct seeding of desired understory vegetation should be considered in ponderosa pine restoration activities.																	0029-344X					SUM	2012	86	3					168	178		10.3955/046.086.0302							WOS:000308341200002						
J	Closa, I; Goicoechea, N				Closa, Ivan; Goicoechea, Nieves			ABOVE AND BELOW GROUND FUNCTIONAL BIOLOGY AND MANAGEMENT OF BEECH FORESTS: INSIGHTS FROM A STUDY IN SPAIN	ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL					Environment and Pyrenees International Conference (EPIC)	OCT 19-21, 2012	Univ Navarre, Pamplona, SPAIN		Univ Navarre			Many beech forests in Navarra, North of Spain, were deeply disturbed as a consequence of clear-cutting practices that involved the complete removal of a stand in a single harvest by heavy machinery. The regeneration of most clear-cut areas was left to occur naturally from the seed bank and from seeds provided by the surrounding beech trees. This review is integrating the results obtained from the study of tree physiology, soil biology and mycorrhizal communities in three nearby beech stands: one clear-cut in 2001; another clear-cut in 1996 and an unmanaged forest for at least the last century. The main objectives were (i) to study the microclimatic conditions inside the beech stands subjected to clear-cutting, then naturally regenerating from disturbance, and exhibiting very different tree size and density; (ii) to deepen the knowledge of some anatomical, physiological and biochemical parameters of beech trees that had successfully established within clear-cut areas with strong differences in microclimatic conditions and (iii) to know the biological properties of soils belonging to beech stands naturally regenerating from clear-cutting. We hypothesized that the soil biology in regenerating clear-cut beech stands of different ages could be markedly influenced by the microclimatic conditions determined by both tree size and density within each site, with the latter factor uncertain when stands are naturally regenerating from disturbance.				Goicoechea, Nieves/K-7847-2014	Goicoechea, Nieves/0000-0003-0550-4366												1582-9596					JUN	2012	11	6					1087	1100									WOS:000308651400005						
J	Rossi, V; Albini, D; Benassi, G; Menozzi, P				Rossi, Valeria; Albini, Dania; Benassi, Giorgio; Menozzi, Paolo			To rest in hydration: hatching phenology of resting eggs of Heterocypris incongruens (Crustacea: Ostracoda)	FUNDAMENTAL AND APPLIED LIMNOLOGY												The ability of resting eggs to survive periods of drying, and hydroperiods that are too short to allow reproduction, affects the ability of a species to colonise and persist in temporary waters. We previously described the formation of an egg bank of Heterocypris incongruens, a widespread and common freshwater ostracod. The egg bank was made up of genetically homogeneous resting eggs produced by a laboratory clonal lineage that we used to colonise a pond with an unpredictable hydroperiod. Here we report on laboratory experiments on the study of hatching phenology of resting eggs from the newly established egg bank. We measured the hatching percentage and egg bank depletion during four successive inundations (followed by dry periods) without reproduction. In a first factorial experiment, egg hatching was assessed under the following set of conditions: egg age (3 or 15 months), inundation photoperiod (12:12 L:D or 16:8 L:D), water quality (mineral water or adult-conditioned water). In a second experiment egg hatching in four successive inundations was assessed varying the duration of the first inundation (6 or 30 days). Our estimation of resting egg density in the pond was 65x 10(4) eggs m(-2). A total of 7133 hatchings were recorded, about 80 % were observed in the first inundation while the rest occurred in three subsequent inundations. Egg age and photoperiod had no effect on hatching percentage while metabolites produced by adult females in conditioned water had a negative effect. Short inundation did not affect hatching percentages or resting egg survivorship. Hatching in successive inundations did not depend on genetic differences among eggs and the process may be considered a stochastic switching of a single genotype among different phenotypes. Such a hatching phenology ensures a risk spreading response that is advantageous in highly stochastic environments. It prevents population extinction following very short hydroperiods and for at least four subsequent generations of failed reproduction.				Rossi, Valeria/I-8112-2014; MENOZZI, PAOLO/A-6234-2012	Rossi, Valeria/0000-0002-8346-4569; MENOZZI, PAOLO/0000-0001-8638-7370												1863-9135					JUN	2012	181	1					49	58		10.1127/1863-9135/2012/0251							WOS:000308084600005						
J	Cano-Salgado, A; Zavala-Hurtado, JA; Orozco-Segovia, A; Valverde-Valdes, MT; Perez-Rodriguez, P				Cano-Salgado, Adriana; Alejandro Zavala-Hurtado, Jose; Orozco-Segovia, Alma; Teresa Valverde-Valdes, Maria; Perez-Rodriguez, Paulino			Composition and abundance of the seed bank in a semiaridregion in tropical Mexico: spatial and temporal patterns	REVISTA MEXICANA DE BIODIVERSIDAD												The seed bank structure in the semiarid valley of Zapotitlan, Puebla was studied. The record of the composition and abundance of the seed bank was conducted in 2 types of vegetation (tetechera and thorny scrub) in the microhabitats (under shrubs, open space and refuse- dumps of granivorous ants Pogonomyrmex barbatus). Seed collection was carried out in dry, rainy and late rainy seasons for 2 years. There were no differences in seed density between seasons and years, but there were differences between microhabitats evaluated. The microhabitat of the ant refuse-dumps had the highest abundance of seeds, which highlights the importance of ants in the spatial conformation of the structure of communities in these ecosystems. Seeds of 38 species of plants were recorded. The average density ranged from 23 800 to 28 000 seeds m(-2), consistent with other reports for arid and semiarid regions. The most frequent species were the annual Eragrostis mexicana, Bouteloua barbata, Kallstroemia rosei and Portulaca pilosa. Results show that this area had a high heterogeneity at site and microhabitat level. It is necessary to conduct more studies on spatio-temporal patterns in seed banks and their relationship with the standing vegetation in arid and semiarid areas in Mexico.					Perez-Rodriguez, Paulino/0000-0002-3202-1784												1870-3453					JUN	2012	83	2					437	446									WOS:000306892000015						
J	Surault, F; Veron, R; Julier, B; Huyghe, C				Surault, F.; Veron, R.; Julier, B.; Huyghe, C.			Changes in soil seed bank with a Tall fescue cover	FOURRAGES												One way of preventing crop weeds is to reduce soil seed banks. Does introducing a perennial plant cover in a crop rotation system help reduce soil seed bank and weed density in subsequent crops? In order to answer this question, a Tall fescue perennial cover was introduced in a crop rotation system. Changes in soil seed bank were determined by counting germinated and non-germinated seeds. The number of germinated seeds on the ground was fairly low (2 346 to 7 877 seeds/m(2)), with important variations from one year to the next, depending on plant species present in the plant cover and their seed set. In spite of these variations, the perennial plant cover helped reduce the number of seeds belonging to certain weed species that are harmful for cereal crops.				Julier, Bernadette/L-4989-2019													0429-2766					JUN	2012		210					167	175									WOS:000306454400009						
J	Dybzinski, R; Tilman, D				Dybzinski, Ray; Tilman, David			Seed and microsite limitation in a late-successional old field: the effects of water, adults, litter, and small mammals on seeds and seedlings	PLANT ECOLOGY												Many plant communities are recruitment limited, which may occur because there are either too few seeds to fill available microsites, too few available microsites, or both. In a recruitment-limited, Minnesota, USA old field, we tested among these alternatives in a three-phase study. In phase 1, we estimated the production of late-successional forb and C4 grass seeds. In phase 2, we experimentally modified field establishment conditions with rainfall amendment, adult plant thinning, litter reduction, and small mammal exclusion. We then measured recruitment. On average, of the nearly 2,600 seeds produced m(-2), only 164 seeds m(-2) were present and living after overwintering, as measured by field and greenhouse germination. Furthermore, on average, only 9 of those 164 seeds m(-2) germinated in the field, even under the relaxed establishment conditions of our four experimental treatments. Although adults of C4 grasses dominate the field, surprisingly few C4 grass seedlings germinated. To understand why, in phase 3, we added seed of the three dominant C4 grasses into the same plots the following year. Their ability to recruit into control plots compared with treated plots was relatively lower than for the ambiently recruited forbs from phase 2, suggesting that the competitively dominant C4 grasses have greater difficulty establishing in the extant community. Of the seeds that did germinate in the field in phases 2 and 3, all four experimental treatments significantly improved at least one stage of establishment, with the rainfall amendment having the greatest overall effect across species. In total, our results suggest that seed limitation was exacerbated by microsite limitation via multiple mechanisms.					Dybzinski, Ray/0000-0002-1712-1875												1385-0237					JUN	2012	213	6					1003	1013		10.1007/s11258-012-0060-2							WOS:000305235100010						
J	Zuo, XA; Wang, SK; Zhao, XY; Li, WJ; Knops, J; Kochsiek, A				Zuo, XiaoAn; Wang, ShaoKun; Zhao, XueYong; Li, WenJin; Knops, Johannes; Kochsiek, Amy			Effect of spatial scale and topography on spatial heterogeneity of soil seed banks under grazing disturbance in a sandy grassland of Horqin Sand Land, Northern China	JOURNAL OF ARID LAND												Soil seed banks play an important role in the distribution and composition of plant communities in semiarid grassland ecosystems. However, information on how spatial scale influences the spatial heterogeneity of soil seed banks in a grassland under grazing disturbance is still lacking. Based on field sampling and greenhouse germination, we measured the species composition and seed density of soil seed banks at different spatial scales (30 mx30 m, 30 mx60 m and 30 mx90 m) along a topographical gradient in a sandy grassland in Horqin Sand Land, Northern China. By applying geostatistical methods, we examined how spatial scale and topography affected the spatial distribution of soil seed banks in the study area. Our results showed that the total number of species in soil seed banks, as well as the number of dominant annuals, increased with the increase of spatial scales. Seed density in soil seed banks decreased with the increase of spatial scales due to an increase in the slopes and relative heights of the sampling points. Geostatistical analysis showed that the relative structural variance (C/(C-o+C)) of seed density and species richness were over 65% for all spatial scales, indicating that these variables had an obvious spatial autocorrelation and the spatial structured variance accounted for the largest proportion of the total sample variance. Spatial autocorrelation of seed density in soil seed banks increased with the increase of measured scales, while that of species richness showed a reverse trend. These results suggest that the total number of species in soil seed banks is spatial scale dependent and lower topography may accommodate more seeds. Spatial distribution of seed density in soil seed banks is also scale dependent due to topographic variation. Grassland management, therefore, needs to consider local grazing disturbance regime, spatial scale and topography.				Knops, Johannes/AAA-8546-2020	Zuo, Xiaoan/0000-0002-1063-1100												1674-6767					JUN	2012	4	2					151	160		10.3724/SP.J.1227.2012.00151							WOS:000304691500005						
J	Wilcox, DA				Wilcox, Douglas A.			Response of wetland vegetation to the post-1986 decrease in Lake St. Clair water levels: Seed-bank emergence and beginnings of the Phragmites australis invasion	JOURNAL OF GREAT LAKES RESEARCH												Water-level fluctuations are critical for maintaining the diversity and resultant habitat value of wetland plant communities in the Laurentian Great Lakes. However, activation of the seed bank can also provide an opportunity for invasive species to displace native species, as occurred when common reed, Phragmites australis, expanded across many wetlands after lake levels receded following highs in 1997. Timing of the invasion process is not clear, however, as Phragmites propagules had to be present to exploit the exposed soils. A data set from Dickinson Island on the St. Clair River delta collected in 1988-1991, 1996 during a previous lake-level decline was analyzed to document prior Phragmites growth, as well as overall seed-bank response. Above-ground biomass was determined for all plants each year in randomly placed quadrats in a 5-ha area exposed when lake levels decreased by 0.65 m from 1986 to 1988. A total of 38 taxa were identified in 1988, but the number decreased, along with biomass of many species, as canopy-dominating Typha angustifolia and Phragmites increased in later years. Although Phragmites did not expand greatly until after the decline from the 1997 high, it likely inoculated the area with viable seed during the previous low. Because post-1997 lake levels were lower than those post-1986, they exposed a greater area for Phragmites colonization from seed; lake levels also remained low for a longer time. Differences in bathymetry below the 1986 and 1997 lake-level elevations likely played a role in greater post-1997 spatial expansion of Phragmites at other sites in the Great Lakes also. The next high lake level will likely be required to displace Phragmites, but the effect will be temporary. Published by Elsevier B.V. on behalf of International Association for Great Lakes Research.																	0380-1330					JUN	2012	38	2					270	277		10.1016/j.jglr.2012.02.007							WOS:000304841700010						
J	Reddy, AA; Bantilan, MCS				Reddy, A. Amarender; Bantilan, Ma Cynthia S.			Competitiveness and technical efficiency: Determinants in the groundnut oil sector of India	FOOD POLICY												India imports about half of its domestic consumption needs of edible oils. Groundnuts are a major source of edible oils in India. One of the central problems of groundnut production and processing is huge inefficiencies due to an uncertain production environment owing to rainfed cultivation, the low resource base of smallholder farmers and processors, and the low adoption rates of improved technology. This paper addresses critical issues that impair the groundnut sector's international competitiveness and efficiency. The paper uses primary data collected from Indian farmers and processors of groundnuts to measure efficiency, and it suggests policies for reducing yield gaps and increasing efficiency. Specific policies suggested from the study are (a) the harnessing of improved varieties with attributes like drought tolerance, high oil content, high productivity for large-scale seed multiplication and distribution by public and private agencies; (b) viable village seed banks and seed networks through cycles of post-rainy season seed multiplication to meet the seed requirements in the rainy season and vice versa; (c) adoption of low-cost technologies to increase profitability and reduce risk; (d) oilseed clusters to facilitate scale and scope economies in processing units; and (e) capital subsidies to accelerate technological upgrading to shed inefficiency in the processing sector. The expected gains in efficiency in the production and processing of oilseeds are expected to result in producer and consumer gains which would justify the proposed incentives for seeds and for technological upgrading in the processing sector. (C) 2012 Elsevier Ltd. All rights reserved.				Reddy, A Amarender/O-1832-2018	Reddy, A Amarender/0000-0003-0615-0520												0306-9192	1873-5657				JUN	2012	37	3					255	263		10.1016/j.foodpol.2012.02.004							WOS:000304290300007						
J	Cockel, CP; Gurnell, AM				Cockel, Christopher P.; Gurnell, Angela M.			An investigation of the composition of the urban riparian soil propagule bank along the River Brent, Greater London, UK, in comparison with previous propagule bank studies in rural areas	URBAN ECOSYSTEMS												Most propagule bank research has been conducted in rural areas and has emphasised agricultural soils, although research on rural riparian propagule banks has expanded rapidly over the last decade. This paper presents observations of the species abundance of plant propagules in urban riparian soils along the River Brent, Greater London, UK. The data are analysed to explore changes in species abundance of the propagule bank with depth (0-5 cm compared with 5-10 cm soil layer), with distance from the river (0-1 m, 1-2 m, 2-3 m), and at different locations on the river network. No significant differences were found in propagule abundance with soil depth or distance from the river's edge, but significantly more species were found in the propagule bank close to the river's edge. The species composition of the Brent's propagule bank is then compared with riparian propagule banks from the rural rivers Dove, Frome and Tern, UK. Species richness of the Brent propagule bank samples was generally lower than was found in the three rural rivers and, in total, 21%, 4%, 5% and 4% of observed species were aliens in the Brent, Dove, Frome and Tern soil samples, respectively. When the species present in the Brent's propagule bank were compared with published data on urban garden soils in another UK city, the latter were found to support a higher number of alien species, suggesting that other propagule sources to urban river systems support lower numbers of alien species in riparian zones than domestic gardens.																	1083-8155	1573-1642				JUN	2012	15	2					367	387		10.1007/s11252-011-0203-6							WOS:000304241400006						
J	Gorecki, MJ; Long, RL; Flematti, GR; Stevens, JC				Gorecki, M. J.; Long, R. L.; Flematti, G. R.; Stevens, J. C.			Parental environment changes the dormancy state and karrikinolide response of Brassica tournefortii seeds	ANNALS OF BOTANY												The smoke-derived chemical karrikinolide (KAR(1)) shows potential as a tool to synchronize the germination of seeds for weed management and restoration. To assess its feasibility we need to understand why seeds from different populations of a species exhibit distinct responses to KAR(1). Environmental conditions during seed development, known as the parental environment, influence seed dormancy so we predicted that parental environment would also drive the KAR(1)-responses of seeds. Specifically, we hypothesized that (a) a common environment will unify the KAR(1)-responses of different populations, (b) a single population grown under different environmental conditions will exhibit different KAR(1)-responses, and (c) drought stress, as a particular feature of the parental environment, will make seeds less dormant and more responsive to KAR(1). Seeds of the weed Brassica tournefortii were collected from four locations in Western Australia and were sown in common gardens at two field sites, to test whether their KAR(1)-responses could be unified by a common environment. To test the effects of drought on KAR(1)-response, plants were grown in a glasshouse and subjected to water stress. For each trial, the germination responses of the next generation of seeds were assessed. The KAR(1)-responses of seeds differed among populations, but this variation was reduced when seeds developed in a common environment. The KAR(1)-responses of each population changed when seeds developed in different environments. Different parental environments affected germination responses of the populations differently, showing that parental environment interacts with genetics to determine KAR(1)-responses. Seeds from droughted plants were 5 more responsive to KAR(1) and 5 less dormant than seeds from well-watered plants, but KAR(1)-responses and dormancy state were not intrinsically linked in all experiments. The parental environment in which seeds develop is one of the key drivers of the KAR(1)-responses of seeds.				Flematti, Gavin R/J-2018-2012; Stevens, Jason/G-3810-2010	Stevens, Jason/0000-0001-5821-9206; Flematti, Gavin/0000-0003-2545-6939												0305-7364					JUN	2012	109	7					1369	1378		10.1093/aob/mcs067							WOS:000304532300015	22492259					
J	Jensen, HR; Dreiseitl, A; Sadiki, M; Schoen, DJ				Jensen, Helen R.; Dreiseitl, Antonin; Sadiki, Mohammed; Schoen, Daniel J.			The Red Queen and the seed bank: pathogen resistance of ex situ and in situ conserved barley	EVOLUTIONARY APPLICATIONS												Plant geneticists have proposed that the dynamic conservation of crop plants in farm environments (in situ conservation) is complementary to static conservation in seed banks (ex situ conservation) because it may help to ensure adaptation to changing conditions. Here, we test whether collections of a traditional variety of Moroccan barley (Hordeum vulgare ssp. vulgare) conserved ex situ showed differences in qualitative and quantitative resistance to the endemic fungal pathogen, Blumeria graminis f.sp. hordei, compared to collections that were continuously cultivated in situ. In detached-leaf assays for qualitative resistance, there were some significant differences between in situ and ex situ conserved collections from the same localities. Some ex situ conserved collections showed lower resistance levels, while others showed higher resistance levels than their in situ conserved counterparts. In field trials for quantitative resistance, similar results were observed, with the highest resistance observed in situ. Overall, this study identifies some cases where the Red Queen appears to drive the evolution of increased resistance in situ. However, in situ conservation does not always result in improved adaptation to pathogen virulence, suggesting a more complex evolutionary scenario, consistent with several published examples of plant-pathogen co-evolution in wild systems.				Schoen, Daniel J/A-7152-2008													1752-4571					JUN	2012	5	4					353	367		10.1111/j.1752-4571.2011.00227.x							WOS:000306424800001	25568056					
J	Caporaso, JG; Paszkiewicz, K; Field, D; Knight, R; Gilbert, JA				Caporaso, J. Gregory; Paszkiewicz, Konrad; Field, Dawn; Knight, Rob; Gilbert, Jack A.			The Western English Channel contains a persistent microbial seed bank	ISME JOURNAL												Robust seasonal dynamics in microbial community composition have previously been observed in the English Channel L4 marine observatory. These could be explained either by seasonal changes in the taxa present at the L4 site, or by the continuous modulation of abundance of taxa within a persistent microbial community. To test these competing hypotheses, deep sequencing of 16S rRNA from one randomly selected time point to a depth of 10 729 927 reads was compared with an existing taxonomic survey data covering 6 years. When compared against the 6-year survey of 72 shallow sequenced time points, the deep sequenced time point maintained 95.4% of the combined shallow OTUs. Additionally, on average, 99.75%+/- 0.06 (mean +/- s.d.) of the operational taxonomic units found in each shallow sequenced sample were also found in the single deep sequenced sample. This suggests that the vast majority of taxa identified in this ecosystem are always present, but just in different proportions that are predictable. Thus observed changes in community composition are actually variations in the relative abundance of taxa, not, as was previously believed, demonstrating extinction and recolonization of taxa in the ecosystem through time. The ISME Journal (2012) 6, 1089-1093; doi:10.1038/ismej.2011.162; published online 10 November 2011				Gilbert, Jack/AAF-3270-2019; Knight, Rob/D-1299-2010	Knight, Rob/0000-0002-0975-9019												1751-7362	1751-7370				JUN	2012	6	6					1089	1093		10.1038/ismej.2011.162							WOS:000304047800001	22071345					
