PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Cirujeda, A; Recasens, J; Taberner, A				Cirujeda, A; Recasens, J; Taberner, A			Effect of ploughing and harrowing on a herbicide resistant corn poppy (Papaver rhoeas) population	BIOLOGICAL AGRICULTURE & HORTICULTURE												A field trial on winter barley, containing a large infestation of a herbicide resistant Papaver rhoeas population, was established in North-eastern Spain during the cropping seasons 1998-99, 1999-00 and 2000-01. After decades of minimum tillage, ploughing was conducted in Winter 1998, Winter 2000 or in both 1998 and 2000 in part of the field as a preventive weed control strategy. Plant density assessments and quantification of the seed bank at the end of 3 years were taken. Less P. rhoeas emerged in the ploughed plots and the effect was still visible 2 years after ploughing. In the twice ploughed plots, emergence was higher than in the once ploughed plots but lower than in the non-ploughed treatment. Harrowing conducted post-emergence as an annual control method in part of the plots caused a remarkable reduction of the weed population in all three years. The effect caused by the harrowing was more important than the ploughing treatments. However, the combination of single ploughing and harrowing induced the lowest weed plant emergence. The depth distribution of P. rhoeas seed was similar for all treatments but there was a higher total seed bank in the twice ploughed plots. Occasional ploughing was found to be an effective method for placing P. rhoeas seeds in non-optimal germination situations. When the initial weed seed bank is very high as in this field trial, the reduction achieved by ploughing is not sufficient and an additional weed control method should be conducted.				Recasens, Jordi/B-3970-2011; Cirujeda, Alicia/J-1506-2012; Taberner, Andreu/C-5320-2011; Recasens, Jordi/AAB-2928-2020	Recasens, Jordi/0000-0002-8799-9958; Cirujeda, Alicia/0000-0001-9646-8422; Taberner, Andreu/0000-0001-7406-2835; 												0144-8765						2003	21	3					231	246		10.1080/01448765.2003.9755267							WOS:000186701100002						
J	Chang, JS; Dai, CF; Chang, J				Chang, JS; Dai, CF; Chang, J			Gametangium-like structures as propagation buds in Codium edule Silva (Bryopsidales, Chlorophyta)	BOTANICA MARINA												Gametangiumlike structures were found on the sides of utricles of Codium edule collected during the latter period of its growing season in southern Taiwan. They are usually fusiform and bigger than the regular gametangia, but do not contain gametes. In addition, the gametangiumlike structures bear protuberances on their surface, a character not observed in regular gametangia. In culture, the protuberances extended into filaments that developed new utricles terminally after two weeks.This indicates that the gametangiumlike structures, named propagation buds, have the potential to form new thalli and can be regarded as an effective reproductive structure. In the field, the abundance of both gametangia and propagation buds on the macrothalli of C. edule was highest towards the end of its growing season, in August. Microspectrophotometric studies with DAPI showed that relative fluorescent units of nuclei in propagation buds were similar in number to those in the utricles, and were higher than those in the gametangia.We suggest that the propagation buds are possibly transformed gametangia with incomplete meiosis. The propagation buds may serve as a persistent stage when the macrothalli disintegrate at the end of the growing season, and act as a seed bank for vegetative reproduction for C. edule in the next season.					DAI, CHANG-FENG/0000-0003-2242-5643												0006-8055						2003	46	5					431	437		10.1515/BOT.2003.043							WOS:000185189300005						
J	Dutoit, T; Gerbaud, E; Buisson, E; Roche, P				Dutoit, T; Gerbaud, E; Buisson, E; Roche, P			Dynamics of a weed community in a cereal field created after ploughing a seminatural meadow: Roles of the permanent seed bank	ECOSCIENCE												Very few studies have been carried out on the ecological restoration of arable weed communities because farmers consider these species as competitors with the cultivated species. However, such restoration projects are interesting to be undertaken in south-eastern France (Parc Naturel Regional du Luberon) because there are still enough of the arable weed species specifically growing in cereal fields (segetal species), whereas they decrease in other regions of France. This study over three years (1999-2001) assessed the above-ground vegetation and the permanent seed bank of a field (0.2 ha) cultivated with cereals on a ploughed 10 year-old meadow. Our results show that among the 113 species recorded, only two segetal species germinated from permanent seed bank (Galeopsis angustifolium, Papaver rhoeas), while ten segetal species were recorded in above-ground vegetation (1/4 of typical segetal species in Pare Naturel Regional du Luberon). Arable weed vegetation was dominated by grassland or ruderal species. This suggests that, segetal populations are not resilient after 10 years of putting the arable fields under grass and that restoration cannot occur from permanent seed bank. Thus, in order to preserve species-rich segetal communities, fields should be cultivated with cereals and should not be included in a rotation with a long meadow phase.				Buisson, Elise/AAF-4485-2019; Dutoit, Thierry/AAB-7398-2019	Buisson, Elise/0000-0002-3640-8134; Dutoit, Thierry/0000-0001-9461-9215; Roche, Philip/0000-0003-4443-7434												1195-6860						2003	10	2					225	235		10.1080/11956860.2003.11682770							WOS:000183900900013						
J	Narita, K				Narita, K			Size-specific carbon allocation, seed production, and seed dispersal patterns in a desert lignified annual, Blepharis sindica (Acanthaceae)	ECOSCIENCE												Blepharis sindica (Acanthaceae) is a lignified annual plant inhabiting the Thar Desert. It has relatively large seeds (7.8 mg dry mass) and unique structures: lignified stems, spiny hard bracts, and hard, lignified capsular fruits. In order to understand the life history characteristics of this annual and its adaptation to the unpredictable and harsh conditions of the desert environment, resource allocation pattern and dispersal traits were analyzed in relation to plant size. Seed size and/or number may decrease with an increase in allocation to lignified stems, branches, bracts, and capsular fruits. However, these non-seed structures may play important roles with respect to reproductive success in desert environments. Reproductive allocation and seed output (total resources devoted to seeds) decreased and relative allocation to stems increased as plant size increased. Seed size increased rapidly at a certain plant size and held relatively constant above that size. The number of seeds produced did not increase below the critical resource level; however, seed number increased exponentially above this level. Seed dispersal correlated to plant size: larger plants tended to disperse lower proportions of seeds. These results suggest that non-seed maternal efforts in this annual plant are important for the establishment of a seed bank and the regulation of seed dispersal.																	1195-6860						2003	10	3					327	333									WOS:000185589200009						
J	Moffatt, SF; McLachlan, SM				Moffatt, SF; McLachlan, SM			Effects of land use disturbance on seed banks of riparian forests in southern Manitoba	ECOSCIENCE												Riparian forests have been adversely affected by human land use and are threatened across North America. Seed banks play an important role in the maintenance and regeneration of forests, yet effects of land use and fragmentation on forest seed banks remain poorly understood. In 1998 and 1999, we assessed impacts of human disturbance on the diversity and species composition of seed banks in upland portions of riparian forests along an urban-rural gradient in southern Manitoba. Twenty-five forest fragments were categorized according to the following land-use: urban, suburban, high-intensity rural, low-intensity rural, and relatively undisturbed reference classes. Seeds of weedy and exotic species were positively associated with fragmentation, high levels of disturbance, and dry alkaline soils. Seed bank species diversity was lower in urban sites than in rural sites, and the similarity of urban to reference sites was significantly lower than that of rural to reference sites. In contrast, the proportion of exotic to native species richness was highest in seed banks of urban sites. Exotic species Hackelia virginiana and Poa pratense were associated with urban and suburban sites, respectively. Six exotic species were unique to urban sites; these included Hesparis matronalis and Plantago major. In contrast, many of the frequently encountered native species were absent from urban sites; these included Anemone canadensis and Rubus idaeus. These changes in seed bank may affect the ability of riparian forests to recover from adverse impacts associated with urban development and agriculture.																	1195-6860						2003	10	3					361	369		10.1080/11956860.2003.11682785							WOS:000185589200013						
J	Herranz, JM; Ferrandis, P; Copete, MA				Herranz, JM; Ferrandis, P; Copete, MA			Influence of light and temperature on seed germination and ability of the endangered plant species Sisymbrium cavanillesianum to form persistent soil seed banks	ECOSCIENCE												The study of germination and soil seed bank ecology is of particular interest when dealing with threatened plant species, since it should provide essential information for designing effective conservation actions. Within this context, a comparative study on germination in response to light and temperature conditions simulating those in nature was carried out on the narrowly distributed endemic arable weed Sisymbrium cavanillesianum (Brassicaceae) and on the geographically widespread S. runcinatum. Seeds were periodically tested for germination from 0 month (freshly matured seeds) to 16 months from collection. The study was supplemented with an S. cavanillesianum seed soil-burial experiment and an assessment of the persistent soil seed bank of both Sisymbrium species in the natural habitat. Results revealed that S. cavanillesianum seeds may have physiological dormancy that markedly reduces germination of young seeds at high temperatures (32-18degreesC). In general, seeds of S. cavanillesianum reached higher final germination percentages than those of S. runcinatum, so seed-germination restrictions or difficulties should be rejected as a reason for explaining the rarity of S. cavanillesianum. Both the seed-burial experiment and the analysis of soil samples from the natural habitat showed that S. cavanillesianum has the capacity to form short-term persistent seed banks, which play a crucial role in the maintenance of populations of this threatened species periodically disturbed by agricultural practices.					ferrandis gotor, pablo/0000-0003-2134-0218; Copete Carreno, Miguel Angel/0000-0002-5253-0586												1195-6860						2003	10	4					532	541		10.1080/11956860.2003.11682802							WOS:000187465200016						
J	Perula, VG; Cerrillo, RMN; Rebolloo, PF; Murillo, GV				Perula, VG; Cerrillo, RMN; Rebolloo, PF; Murillo, GV			Postfire regeneration in Pinus pinea L. and Pinus pinaster Aiton in Andalucia (Spain)	ENVIRONMENTAL MANAGEMENT												The objective of this study was to examine post-fire regeneration of tree, shrub, and dwarf shrub species, in relation to levels of damage in four planted pine forests (Pinus pinea Pinus plnaster) in Andalusia. A prefire vegetation map was used for detailing species composition, vertical structure, and density and another for detailing the extent and intensity of fire damage. Between 3 and 7 years after the fires, an inventory was made of the vegetation in each area, using the step-point method. The information thus obtained was used to determine the amount of cover in the dwarf/shrub and tree layers, the frequency of species in each of the layers, floristic richness, and diversity (Shannon index). The botanical composition of the dwarf and shrub layer was analyzed using TWIN-SPAN. Variables were poorly correlated with level of fire damage, which suggests that the forests in this study followed the autosuccession model. Because of the artificial origin or semi-natural condition, regeneration of the dominant tree species is poor, and it seems unlikely that forests will recover to their prefire state. Therefore action is recommended to restore these ecosystems.				Navarro-Cerrillo, Rafael M/AAG-5872-2019													0364-152X	1432-1009				JAN	2003	31	1					86	99		10.1007/s00267-002-2786-4							WOS:000179798300008	12447578					
J	Kelman, WM; Culvenor, RA				Kelman, WM; Culvenor, RA			The genetic correlation of panicle shattering with the intact rachilla form of seed retention in Phalaris aquatica L.	EUPHYTICA												Panicle shattering and seed retention are distinct characters that influence seed dispersal in Phalaris aquatica L. (phalaris). One form of seed retention in phalaris is the result of the thickening of the rachilla (intact rachilla) and disruption of the rachilla-breakage mechanism. This form of seed retention results in seed dispersal as seed-retaining panicle fragments, providing an opportunity to reduce ant predation of seed, and thereby increase the potential for seedling recruitment. A genetic analysis of panicle shattering and the intact rachilla form of seed retention was conducted on parental clones and derived half-sib families of a cross between the seed retaining cultivar Atlas PG and the non-seed retaining cultivar Sirocco, grown as spaced plants over two seasons in the field. A simulation of panicle shattering of the parents and families was also devised under glasshouse conditions. The narrow-sense heritability of panicle shattering in the field was 51 +/- 10% and 58 +/- 12%, on the basis of half-sib family means and parent-offspring regression, respectively, and its genetic correlation with panicle shattering under simulated conditionswas 24 +/- 8%. The narrow-sense heritability of the intact rachilla form of seed retention was 70 +/- 17% on a half-sib family mean basis. Seed retention had a negative genetic correlation of 71 +/- 19% with panicle shattering, posing a difficulty for breeding seed-retaining cultivars with readily shattering panicles. However, it was considered likely that the two traits were controlled by independent sets of genes and that this association could be broken. This association is discussed in the context of breeding cultivars with seed dispersal characteristics that promote seedling recruitment under conditions of ant predation of the seed bank.				Culvenor, Richard/B-5732-2011													0014-2336						2003	130	3					405	411		10.1023/A:1023088714989							WOS:000181981000012						
J	Honek, A; Martinkova, Z; Jarosik, V				Honek, A; Martinkova, Z; Jarosik, V			Ground beetles (Carabidae) as seed predators	EUROPEAN JOURNAL OF ENTOMOLOGY												The consumption and preferences of polyphagous ground beetles (Coleoptera: Carabidae) for the seeds of herbaceous plants was determined. The seeds were stuck into plasticine in small tin trays and exposed to beetle predation on surface of the ground. In the laboratory the effect of carabid (species, satiation) and seed (species, size) on the intensity of seed predation was investigated. The consumption of the generally preferred Cirsium arvense seed by 23 species of common carabids increased with body size. Seed of Capsella bursa-pastoris was preferred by small carabids and their consumption rates were not related to their size. The average daily consumption of all the carabid species tested (0.33 mg seeds.mg body mass(-1).day(-1)) was essentially the same for both kinds of seed. Because of satiation the consumption of seed of C. arvense provided ad libitum to Pseudoophonus rufipes decreased over a period of 9 days to 1/3-1/4 of the initial consumption rate. Preferences of P. rufipes (body mass 29.6 mg) and Harpalus affinis (13.4 mg) for the seeds of 64 species of herbaceous plants were determined. The small H. affinis preferred smaller seed than the large P. rufipes. Predation of seed present on the ground in the field was studied in 1999-2000, at Praha-Ruzyne (50degrees06' N 14degrees16' E). Seeds were placed in stands of different crops as in the laboratory experiments and vertebrate predation was excluded by wire mesh cages. Pitfall traps placed near the cages revealed that carabids were the only seed predators active in the area. Rates of removal of seed of 6 weed species varied with crop, season, seed and site. Average rate of removal in June-August was 2.5 seeds.day(-1).tray(-1) and was smaller before and after this period. The rates of removal increased with increasing activity density of the carabids and paucity of seed from naturally occurring weeds, which may have satiated the carabids. In stands of winter wheat, millet and soybeans there were significant differences in the rates of removal of the seed of 43 herbaceous species. The field preferences were correlated with those established in the laboratory. Predation of seed on the ground in arable fields can be as high as 1000 seeds.m(-2).day(-1) and may selectively influence the quantity of seed of particular herb species that enters the soil seed bank. Seed predation thus may be an effective component of weed control on arable land, particularly at low weed densities.																	1210-5759						2003	100	4					531	544		10.14411/eje.2003.081							WOS:000187974700011						
J	Jentsch, A; Beyschlag, W				Jentsch, A; Beyschlag, W			Vegetation ecology of dry acidic grasslands in the lowland area of central europe	FLORA																													0367-2530						2003	198	1					3	25		10.1078/0367-2530-00071							WOS:000181164900001						
J	Karlsson, LM; Tamado, T; Milberg, P				Karlsson, LM; Tamado, T; Milberg, P			Seed dormancy pattern of the annuals Argemone ochroleuca and A-mexicana (Papaveraceae)	FLORA												Seed dormancy of the tropical annual weeds Argemone ochroleuca Sweet and Argemone mexicana L. was studied in a series of experiments. Factors investigated included: light, darkness, five temperature regimes and combinations of periods of light, darkness and the different temperature regimes for various time periods (up to one year). Furthermore, germination in solutions of gibberellic acid, after leaching, after mechanical treatments, and after periods of dry storage, was Studied. Since the seeds have underdeveloped embryos, their growth was also studied. There was no, or very little, germination (< 5%) or embryo growth in most experiments, irrespective of light and temperature conditions. Argemone ochroleuca after-ripened slightly and germinated to 10-20% after one year of dry storage. Germination to 100% occurred only after artificial treatments, either after removal of part of the seed coat and endosperm or after incubation in gibberellic acid solution. The significance of the strong dormancy was confirmed in the field for A. ochroleuca when only 8% of seeds sown produced seedlings in the first season after shedding. We conclude that the majority of seeds normally do not germinate during their first season after shedding, but instead enter into the seed bank, thus producing seedlings, even in a well-maintained field, probably for several years.				Karlsson, Laila/D-1171-2013; Milberg, Per/G-6153-2012; Per, Milberg/C-2618-2009	Karlsson, Laila/0000-0003-1481-5270; Milberg, Per/0000-0001-6128-1051; 												0367-2530						2003	198	4					329	339		10.1078/0367-2530-00104							WOS:000185560400007						
J	Boyle, OD; Menges, ES; Waller, DM				Boyle, OD; Menges, ES; Waller, DM			Dances with fire: Tracking metapopulation dynamics of Polygonella basirania in Florida scrub (USA)	FOLIA GEOBOTANICA					15th Meeting of the Plant-Population-Biology-Section-of-the-Ecological-Society-of-Germany	MAY, 2002	PRAGUE, CZECH REPUBLIC	Ecolog Soc Germany, Plant Population Bio Sec				The regional persistence of species subject to local population colonization and extinction necessarily depends on how landscape features and disturbance affect metapopulation dynamics. Here, we characterize the metapopulation structure and short-term dynamics of Polygonella basiramia. This rare, short-lived perennial herb is endemic to Florida scrublands and lacks a seed bank. Fires create the open sand gaps within a shrub matrix that support this species but also kill established plants. Thus, persistence depends on frequent colonization of unoccupied gaps. We are monitoring population dynamics within and among 1204 gaps distributed among 19 shrub patches. Considerable subpopulation turnover is evident at the gap level with rates of gap extinction exceeding rates of colonization in the first year. Whether declines in overall abundance continue is likely to depend on patterns of disturbance and regional stochasticity in this dynamic landscape. Polygonella is more likely to occupy larger and less isolated gaps, demonstrating that landscape features and disturbance strongly affect metapopulation dynamics. Because Polygonella basiramia displays characteristics, occupancy patterns, and turnover dynamics consistent with metapopulation theory, it represents a model system for studying plant metapopulations.				Boyle, Owen/J-5082-2013	Boyle, Owen/0000-0003-3957-7571												0015-5551						2003	38	3					255	262		10.1007/BF02803197							WOS:000187184000002						
J	Brendonck, L; De Meester, L				Brendonck, L; De Meester, L			Egg banks in freshwater zooplankton: evolutionary and ecological archives in the sediment	HYDROBIOLOGIA												Many representatives of freshwater zooplankton produce at some stage in their life cycle resting stages. A variable portion of the eggs of the previous growing period will hatch at the next occasion while the remaining ones are added to a persistent egg bank, where they can remain viable for decades or longer. The importance of the study of resting eggs and egg banks in general for such different disciplines as taxonomy, ecological biogeography, paleolimnology, nature conservation, evolutionary ecology and community and population ecology is generally appreciated. The major current and expected future developments in this rapidly expanding field of research are presented here. The structure and dynamics of the egg bank are determined by the life history characteristics of the species (or local population), the hatching phenology of their resting stages, and the characteristics of the habitat. The horizontal distribution of dormant stages is generally patchy, with a greater density in the deeper and/or windward parts of a pond or lake. In sediment cores, most viable ( responsive) eggs occur in the upper centimeters, although vertical variation related to the history of fish predation or water quality occurs. The accumulation of resting stages of different species, generations and genotypes with variable regeneration niches results in a mixed egg bank with greater potential biodiversity than the active community sampled at any one moment. Through the benthic-pelagic coupling, this dormant reservoir may have considerable impact on the evolutionary potential of the organisms, the ecological dynamics of the community and the distribution of species. Egg banks can be considered the archive of the local habitat, since the pattern of changes in species assemblage and genotypes from the past up to the present reflect changes due to natural or anthropogenic impact that can be used to reconstruct evolutionary processes or even to restore the local habitat. Overlooking the egg bank as an important component of zooplankton communities may lead to erroneous interpretations in the analysis of community and population genetic structure. This review integrates technical and scientific information needed in the study of the structure and function of egg banks in zooplankton with special focus on the fascinating latest developments in the field.				De Meester, Luc/F-3832-2015	De Meester, Luc/0000-0001-5433-6843												0018-8158	1573-5117				JAN	2003	491	1-3					65	84		10.1023/A:1024454905119							WOS:000183771600006						
J	Beklioglu, M; Ince, O; Tuzun, I				Beklioglu, M; Ince, O; Tuzun, I			Restoration of the eutrophic Lake Eymir, Turkey, by biomanipulation after a major external nutrient control I	HYDROBIOLOGIA												Nutrient loading in lakes is recognized as a serious threat to water quality. Over 25 years of raw sewage effluent discharge shifted Lake Eymir from a state dominated by submerged plants to a turbid water state. Successful effluent diversion undertaken in 1995 achieved 88% and 95% reductions in the areal loading of total phosphorus (TP) and dissolved inorganic nitrogen (DIN), respectively. Furthermore, the reduced load of TP was very close to the suggested threshold areal load (0.6 g m(-2) yr(-1)) to attain recovery. Even though diversion also reduced the in-lake TP level by half, the poor water clarity and low submerged plant coverage (112 +/- 43 cm and 2.5% coverage of the lake total surface area, respectively) persisted. Domination of the fish stock by planktivorous tench (Tinca tinca L.) and the benthivorous common carp (Cyprinus carpio L.) (66 +/- 0.7 and 31 +/- 1 kg CPUE, respectively) appeared to perpetuate the poor water condition. A substantial fish removal effort over 1 year achieved a 57% reduction in the fish stock which led to a 2.5-fold increase in Secchi disk transparency. This increase occurred largely because of a 4.5-fold decrease in the inorganic suspended solid concentration, and to some extent, a decrease in chlorophyll-a concentration. A strong top-down effect of fish on the large-sized grazers was evident as density and the body size of Daphnia pulex de Geer increased significantly after the fish removal. Even though the spring and annual euphotic depths occurred well above the maximum and mean depths of the lake, respectively, re-development of submerged plants was poor (6.2% coverage). A weak re-establishment of submerged plants might be attributed to an insufficiently viable seed bank, inappropriate chemical conditions of the sediment (severe oxygen deficiency), or to the high coot (Fulica atra L.) density. However, the top-down effect of fish appeared to be of great importance in determining water clarity, and in turn, conditions for submerged plant development in a warm temperate lake as recorded in the north temperate lakes. Furthermore, this study provides evidence for the importance of top-down control of fish, which, in turn, can be effectively utilised as a restoration strategy in warm-temperate lakes as well. More applications, along with long monitoring programs, are needed to develop a better understanding about requirements for biomanipulation success in this climate.																	0018-8158	1573-5117				JAN	2003	490	1-3					93	105		10.1023/A:1023466629489							WOS:000182463800009						
J	Azcarate, FM; Peco, B				Azcarate, FM; Peco, B			Spatial patterns of seed predation by harvester ants (Messor Forel) in Mediterranean grassland and scrubland	INSECTES SOCIAUX												Seed predation by harvester ants is one of the main processes involved in the seed bank dynamics of Mediterranean grassland and scrubland. We investigated the spatial patterns of seed predation by Messor spp. in these systems from a multi-level approach (nest-site selection, foraging patch selection and seed predation risk), using ten experimental plots (20 m x 40 m) set in central Spain. All habitats in grasslands are dominated by M. barbarus, while in scrubland this species shares seed exploitation with M. bouvieri. In this type of system, the nest-hole and foraging territory distribution of the two species show a certain degree of segregation. Messor bouvieri focuses on the exploitation of dry scrub, while M. barbarus also forages on subhumid and humid patches. We interpret this as a consequence of the different foraging behaviour and nest site requirements of the two species. In general, the spatial distribution of seed predation risk reflects the patterns detected for the nest-holes and foraging areas, although scrubland has a more heterogeneous predation pattern than grassland.				Azcarate, Francisco/M-1731-2013; Peco, Begona/C-1197-2012	Azcarate, Francisco/0000-0002-6517-6395; Peco, Begona/0000-0003-2149-1438												0020-1812						2003	50	2					120	126		10.1007/s00040-003-0635-y							WOS:000182747500004						
S	Brock, MA; Crossle, K		Wetzel, RG		Brock, MA; Crossle, K			Seed-bank and vegetation responses to timing, duration, and frequency of flooding in temporary wetlands	INTERNATIONAL ASSOCIATION OF THEORETICAL AND APPLIED LIMNOLOGY, VOL 28, PT 4, PROCEEDINGS	INTERNATIONAL ASSOCIATION OF THEORETICAL AND APPLIED LIMNOLOGY - PROCEEDINGS				28th Congress of the International-Association-of-Theoretical-and-Applied-Limnology	2001	MELBOURNE, AUSTRALIA	Int Assoc Theoret & Appl Limnol																					0368-0770		3-510-54063-8				2003	28		4				1756	1761									WOS:000183070200028						
J	Edwards, AL; Sharitz, RR				Edwards, AL; Sharitz, RR			Clonal diversity in two rare perennial plants: Sagittaria isoetiformis and Sagittaria teres (Alismataceae)	INTERNATIONAL JOURNAL OF PLANT SCIENCES												Most perennial herbs can produce clones (genetically identical ramets), and the frequency of asexual propagation relative to sexual reproduction can affect genetic and genotypic diversity. The power to detect clones also depends on marker diversity. Using horizontal starch-gel electrophoresis, we surveyed two rare perennials found in isolated wetlands: Sagittaria isoetiformis, restricted to the inner coastal plain of southeastern North America, and Sagittaria teres, endemic to glacial ponds in northeastern North America. Fifteen polymorphic loci were resolved on 527 individuals across 11 populations (ca. 48 ramets/ population) for S. isoetiformis, and 12 polymorphic loci were resolved on 367 individuals across seven populations (ca. 52 ramets/ population) for S. teres. Although genets commonly produce clones in these species, we found no significant influence of genotype duplication on genetic structure. Genotypic structure and our power to detect clones did differ among species. The proportion of distinguishable genotypes per population was higher in S. isoetiformis (G/N = 0.92 +/- 0.12) than in S. teres (G/N = 0.54 +/- 0.21). When standardized by the number of polymorphic markers in each population, genotypic diversity was high in both species ((D) over bar = 0.99 in S. isoetiformis and (D) over bar = 0.94 in S. teres), but genotypes were less evenly distributed across S. isoetiformis populations ((E) over bar = 0.75), ranging from 0.60 to 1.00, than across S. teres populations ((E) over bar = 0.84), ranging from 0.80 to 0.92. Overall, we had greater power to detect unique genotypes in S. isoetiformis than in S. teres, demonstrating the importance of reporting some measure of statistical power to distinguish genetic individuals. The combined genetic and genotypic evidence indicates that sexual recruitment from persistent seed banks helps to maintain genetic and genotypic diversity in these species.																	1058-5893	1537-5315				JAN	2003	164	1					181	188		10.1086/344552							WOS:000180635600017						
J	Herranz, JM; Ferrandis, P; Copete, MA				Herranz, JM; Ferrandis, P; Copete, MA			Influence of temperature, maternal source, and seed position in fruit on seed germination and ability to form soil seed banks in threatened species of Coincya (Cruciferae)	ISRAEL JOURNAL OF PLANT SCIENCES												The influence of temperature, maternal source, and seed position in fruit on seed germination and ability to form soil seed banks was analyzed in four endemic species of Iberian Coincya (Cruciferae): C. rupestris subsp. rupestris, C. rupestris subsp. leptocarpa, C. longirostra, and C. monensis subsp. orophila, the first three being endangered. Highest germination percentages were recorded at fluctuating temperatures of 15-4 degreesC, followed closely by 20-7 degreesC and 15 degreesC. Geographical (interpopulation level) and maternal (intrapopulation level) sources of seeds, as well as position of seeds in fruit (intraindividual level) influenced the germination patterns decisively. Thus, significantly different final germination percentages between populations in the same taxa were achieved at certain temperature-incubation treatments. In 5 of the 7 populations investigated, a high intrapopulation variability in germination patterns was detected, depending on the maternal source. In two populations of C. rupestris subsp. rupestris and in one of C. rupestris subsp. leptocarpa, seeds from the beak of the fruit germinated to higher percentages than those from the valvar portion. The soil seed bank of all Coincya taxa studied had a persistent component, but also had a high nonviable-seed fraction in the soil, indicating the existence of short-term persistent seed banks. The importance of such a seed bank type in population maintenance of threatened species is discussed.					Copete Carreno, Miguel Angel/0000-0002-5253-0586; ferrandis gotor, pablo/0000-0003-2134-0218												0792-9978						2003	51	2					133	141		10.1560/GHXD-J2F6-QHE3-WKC0							WOS:000184675900007						
J	Zaady, E; Boeken, B; Ariza, C; Gutterman, Y				Zaady, E; Boeken, B; Ariza, C; Gutterman, Y			Light, temperature, and substrate effects on the germination of three Bromus species in comparison with their abundance in the field	ISRAEL JOURNAL OF PLANT SCIENCES												The landscape in the northern Negev Desert of Israel consists of small patches of dwarf shrubs separated by a matrix of biological soil crusts. Bromus species, important winter annuals, are very common in shrub patches and in places where the soil crust has been disturbed. Therefore, patch properties such as substrate and microclimate may have important effects on the size of the seed bank, germination, and seedling establishment of these species. We studied germination under laboratory conditions in light and darkness, at different temperatures, and on various substrates collected from the Sayeret Shaked Long Term Ecological Research (LTER) station. We compared the experimental results with findings of the distribution of abundance of the species in the field. Germination in all three Bromus species responded to light and temperature. The seeds germinated faster in darkness below 20 degreesC, but more rapidly in the light at 20 degreesC. Different constant temperatures not only influenced the rate of germination, but also the start and the time to achieve 75% and 100% germination. The differences in the occurrence of B. alopecuroides and B. fasciculatus in the Sayeret Shaked LTER station may not depend on the substrate. The highest germination (96-100%), with no significant differences, occurred on all substrates except for sterile organic matter, which resulted in 64-66% germination. Comparing these results with the findings of germination abundance in the field, the differentiating factor may be related to the number of seeds that arrive and remain in the different patch types, which in turn depends either on the numbers of seeds produced per plant or on their dispersability or protection against removal. Nevertheless, B. rubens did show significant differences between the two patch types.																	0792-9978						2003	51	4					267	273		10.1560/0WQ1-WH6H-9RJD-LNE3							WOS:000189195200004						
J	Bisang, I; Piippo, S				Bisang, I; Piippo, S			Bryophyte diaspore bank in three Malaysian mountain rainforests	JOURNAL OF BRYOLOGY																													0373-6687						2003	25		1				68	70		10.1179/037366803125002707							WOS:000182328900011						
J	Lloyd, KM; Lee, WG; Fenner, M; Loughnan, AE				Lloyd, KM; Lee, WG; Fenner, M; Loughnan, AE			Vegetation change after artificial disturbance in an alpine Chionochloa pallens grassland in New Zealand	NEW ZEALAND JOURNAL OF ECOLOGY												We describe the colonisation of artificially created gaps in an alpine grassland dominated by Chionochloa pallens. Twelve years after their creation, the 50 cm x 50 cm gaps supported a distinctive vegetation composed of a mixture of perennial forbs, grasses and mosses. Three species (Bryum sp., Epilobium alsinoides and Plantago novae-zelandiae) were recorded only in the gaps. Plantago novae-zelandiae and Polytrichum juniperinum had their highest frequency in the centres of the gaps, while Celmisia gracilenta and Geranium microphyllum were most frequent at the edges. The distinctive species composition of the gap plots indicates that they are still in an early stage of succession, assuming an eventual reversion to the surrounding 'climax' grassland.																	0110-6465						2003	27	1					31	36									WOS:000182899600004						
